areaCode,areaName,areaType,date,newCasesByPublishDate,newAdmissions,newAdmissionsRollingRate
E40000008,Midlands,nhsRegion,2022-11-29,944,152,7.2
E40000008,Midlands,nhsRegion,2022-11-28,950,117,6.9
E40000008,Midlands,nhsRegion,2022-11-27,935,88,7.1
E40000008,Midlands,nhsRegion,2022-11-26,920,90,7.3
E40000008,Midlands,nhsRegion,2022-11-25,924,98,7.2
E40000008,Midlands,nhsRegion,2022-11-24,939,102,7.4
E40000008,Midlands,nhsRegion,2022-11-23,910,122,7.5
E40000008,Midlands,nhsRegion,2022-11-22,897,122,7.4
E40000008,Midlands,nhsRegion,2022-11-21,891,136,7.2
E40000008,Midlands,nhsRegion,2022-11-20,880,112,6.9
E40000008,Midlands,nhsRegion,2022-11-19,865,78,6.9
E40000008,Midlands,nhsRegion,2022-11-18,869,112,6.7
E40000008,Midlands,nhsRegion,2022-11-17,895,119,6.6
E40000008,Midlands,nhsRegion,2022-11-16,925,112,6.5
E40000008,Midlands,nhsRegion,2022-11-15,976,99,6.6
E40000008,Midlands,nhsRegion,2022-11-14,1000,104,6.6
E40000008,Midlands,nhsRegion,2022-11-13,985,107,6.8
E40000008,Midlands,nhsRegion,2022-11-12,1000,60,6.6
E40000008,Midlands,nhsRegion,2022-11-11,1019,107,6.7
E40000008,Midlands,nhsRegion,2022-11-10,1056,108,6.6
E40000008,Midlands,nhsRegion,2022-11-09,1065,118,6.8
E40000008,Midlands,nhsRegion,2022-11-08,1117,95,6.8
E40000008,Midlands,nhsRegion,2022-11-07,1160,125,7.2
E40000008,Midlands,nhsRegion,2022-11-06,1202,89,7.3
E40000008,Midlands,nhsRegion,2022-11-05,1229,67,7.6
E40000008,Midlands,nhsRegion,2022-11-04,1267,97,8.0
E40000008,Midlands,nhsRegion,2022-11-03,1349,130,8.3
E40000008,Midlands,nhsRegion,2022-11-02,1428,123,8.6
E40000008,Midlands,nhsRegion,2022-11-01,1489,138,9.0
E40000008,Midlands,nhsRegion,2022-10-31,1620,129,9.6
E40000008,Midlands,nhsRegion,2022-10-30,1677,125,9.9
E40000008,Midlands,nhsRegion,2022-10-29,1689,107,10.4
E40000008,Midlands,nhsRegion,2022-10-28,1772,137,10.9
E40000008,Midlands,nhsRegion,2022-10-27,1797,156,11.3
E40000008,Midlands,nhsRegion,2022-10-26,1911,165,12.4
E40000008,Midlands,nhsRegion,2022-10-25,1914,199,13.0
E40000008,Midlands,nhsRegion,2022-10-24,2028,162,13.3
E40000008,Midlands,nhsRegion,2022-10-23,2034,178,13.9
E40000008,Midlands,nhsRegion,2022-10-22,2079,165,14.5
E40000008,Midlands,nhsRegion,2022-10-21,2027,177,14.6
E40000008,Midlands,nhsRegion,2022-10-20,2063,274,15.1
E40000008,Midlands,nhsRegion,2022-10-19,2088,227,15.0
E40000008,Midlands,nhsRegion,2022-10-18,2105,238,14.9
E40000008,Midlands,nhsRegion,2022-10-17,2160,219,14.8
E40000008,Midlands,nhsRegion,2022-10-16,2137,244,15.1
E40000008,Midlands,nhsRegion,2022-10-15,2088,174,15.2
E40000008,Midlands,nhsRegion,2022-10-14,2123,235,15.3
E40000008,Midlands,nhsRegion,2022-10-13,2096,258,15.0
E40000008,Midlands,nhsRegion,2022-10-12,2153,215,14.8
E40000008,Midlands,nhsRegion,2022-10-11,2111,234,15.4
E40000008,Midlands,nhsRegion,2022-10-10,2118,251,16.3
E40000008,Midlands,nhsRegion,2022-10-09,2068,248,16.8
E40000008,Midlands,nhsRegion,2022-10-08,2059,185,16.6
E40000008,Midlands,nhsRegion,2022-10-07,2098,205,17.0
E40000008,Midlands,nhsRegion,2022-10-06,2077,236,17.3
E40000008,Midlands,nhsRegion,2022-10-05,1910,287,17.3
E40000008,Midlands,nhsRegion,2022-10-04,1864,329,16.9
E40000008,Midlands,nhsRegion,2022-10-03,1807,303,15.9
E40000008,Midlands,nhsRegion,2022-10-02,1720,227,15.1
E40000008,Midlands,nhsRegion,2022-10-01,1641,230,14.8
E40000008,Midlands,nhsRegion,2022-09-30,1567,228,14.1
E40000008,Midlands,nhsRegion,2022-09-29,1501,237,13.8
E40000008,Midlands,nhsRegion,2022-09-28,1419,250,13.3
E40000008,Midlands,nhsRegion,2022-09-27,1368,221,12.7
E40000008,Midlands,nhsRegion,2022-09-26,1257,218,12.4
E40000008,Midlands,nhsRegion,2022-09-25,1192,196,11.8
E40000008,Midlands,nhsRegion,2022-09-24,1176,155,11.1
E40000008,Midlands,nhsRegion,2022-09-23,1112,189,10.4
E40000008,Midlands,nhsRegion,2022-09-22,1074,193,9.7
E40000008,Midlands,nhsRegion,2022-09-21,1012,184,9.1
E40000008,Midlands,nhsRegion,2022-09-20,1017,191,8.6
E40000008,Midlands,nhsRegion,2022-09-19,969,149,7.9
E40000008,Midlands,nhsRegion,2022-09-18,962,118,7.7
E40000008,Midlands,nhsRegion,2022-09-17,912,85,7.5
E40000008,Midlands,nhsRegion,2022-09-16,917,117,7.7
E40000008,Midlands,nhsRegion,2022-09-15,908,125,7.6
E40000008,Midlands,nhsRegion,2022-09-14,939,130,7.5
E40000008,Midlands,nhsRegion,2022-09-13,946,115,7.1
E40000008,Midlands,nhsRegion,2022-09-12,988,129,7.3
E40000008,Midlands,nhsRegion,2022-09-11,946,96,7.3
E40000008,Midlands,nhsRegion,2022-09-10,939,107,7.4
E40000008,Midlands,nhsRegion,2022-09-09,956,113,7.4
E40000008,Midlands,nhsRegion,2022-09-08,967,105,7.6
E40000008,Midlands,nhsRegion,2022-09-07,963,94,7.8
E40000008,Midlands,nhsRegion,2022-09-06,971,135,8.1
E40000008,Midlands,nhsRegion,2022-09-05,1002,127,8.2
E40000008,Midlands,nhsRegion,2022-09-04,988,105,8.3
E40000008,Midlands,nhsRegion,2022-09-03,976,114,8.4
E40000008,Midlands,nhsRegion,2022-09-02,986,131,8.3
E40000008,Midlands,nhsRegion,2022-09-01,1005,124,8.3
E40000008,Midlands,nhsRegion,2022-08-31,1005,129,8.4
E40000008,Midlands,nhsRegion,2022-08-30,988,145,8.6
E40000008,Midlands,nhsRegion,2022-08-29,1057,132,8.8
E40000008,Midlands,nhsRegion,2022-08-28,1056,117,8.9
E40000008,Midlands,nhsRegion,2022-08-27,1070,110,9.1
E40000008,Midlands,nhsRegion,2022-08-26,1087,126,9.3
E40000008,Midlands,nhsRegion,2022-08-25,1163,138,9.4
E40000008,Midlands,nhsRegion,2022-08-24,1206,149,9.4
E40000008,Midlands,nhsRegion,2022-08-23,1214,166,9.4
E40000008,Midlands,nhsRegion,2022-08-22,1268,147,9.4
E40000008,Midlands,nhsRegion,2022-08-21,1267,137,9.7
E40000008,Midlands,nhsRegion,2022-08-20,1303,124,9.9
E40000008,Midlands,nhsRegion,2022-08-19,1341,142,10.3
E40000008,Midlands,nhsRegion,2022-08-18,1402,132,10.4
E40000008,Midlands,nhsRegion,2022-08-17,1352,156,10.7
E40000008,Midlands,nhsRegion,2022-08-16,1484,167,11.2
E40000008,Midlands,nhsRegion,2022-08-15,1567,174,11.6
E40000008,Midlands,nhsRegion,2022-08-14,1644,160,12.0
E40000008,Midlands,nhsRegion,2022-08-13,1566,163,12.1
E40000008,Midlands,nhsRegion,2022-08-12,1564,155,12.3
E40000008,Midlands,nhsRegion,2022-08-11,1627,168,12.6
E40000008,Midlands,nhsRegion,2022-08-10,1626,210,12.9
E40000008,Midlands,nhsRegion,2022-08-09,1648,210,13.0
E40000008,Midlands,nhsRegion,2022-08-08,1777,215,13.4
E40000008,Midlands,nhsRegion,2022-08-07,1734,171,13.7
E40000008,Midlands,nhsRegion,2022-08-06,1726,178,14.3
E40000008,Midlands,nhsRegion,2022-08-05,1783,192,14.5
E40000008,Midlands,nhsRegion,2022-08-04,1876,200,14.7
E40000008,Midlands,nhsRegion,2022-08-03,1898,215,15.4
E40000008,Midlands,nhsRegion,2022-08-02,1959,255,15.8
E40000008,Midlands,nhsRegion,2022-08-01,1974,245,15.7
E40000008,Midlands,nhsRegion,2022-07-31,1946,236,16.0
E40000008,Midlands,nhsRegion,2022-07-30,1982,199,16.5
E40000008,Midlands,nhsRegion,2022-07-29,2183,217,16.7
E40000008,Midlands,nhsRegion,2022-07-28,2133,270,16.9
E40000008,Midlands,nhsRegion,2022-07-27,2260,261,17.5
E40000008,Midlands,nhsRegion,2022-07-26,2324,246,18.2
E40000008,Midlands,nhsRegion,2022-07-25,2417,273,19.3
E40000008,Midlands,nhsRegion,2022-07-24,2429,289,19.9
E40000008,Midlands,nhsRegion,2022-07-23,2377,226,20.3
E40000008,Midlands,nhsRegion,2022-07-22,2576,233,20.9
E40000008,Midlands,nhsRegion,2022-07-21,2620,335,21.6
E40000008,Midlands,nhsRegion,2022-07-20,2689,337,22.2
E40000008,Midlands,nhsRegion,2022-07-19,2816,361,22.6
E40000008,Midlands,nhsRegion,2022-07-18,2857,341,22.6
E40000008,Midlands,nhsRegion,2022-07-17,2842,333,23.4
E40000008,Midlands,nhsRegion,2022-07-16,2802,287,23.8
E40000008,Midlands,nhsRegion,2022-07-15,2827,312,24.1
E40000008,Midlands,nhsRegion,2022-07-14,2827,400,24.6
E40000008,Midlands,nhsRegion,2022-07-13,2815,372,24.8
E40000008,Midlands,nhsRegion,2022-07-12,2741,366,24.9
E40000008,Midlands,nhsRegion,2022-07-11,2692,428,25.1
E40000008,Midlands,nhsRegion,2022-07-10,2600,375,24.6
E40000008,Midlands,nhsRegion,2022-07-09,2486,314,24.0
E40000008,Midlands,nhsRegion,2022-07-08,2428,365,23.5
E40000008,Midlands,nhsRegion,2022-07-07,2309,421,22.8
E40000008,Midlands,nhsRegion,2022-07-06,2239,390,21.9
E40000008,Midlands,nhsRegion,2022-07-05,2104,384,21.1
E40000008,Midlands,nhsRegion,2022-07-04,2020,368,20.6
E40000008,Midlands,nhsRegion,2022-07-03,1942,321,19.8
E40000008,Midlands,nhsRegion,2022-07-02,1797,258,19.1
E40000008,Midlands,nhsRegion,2022-07-01,1741,284,18.6
E40000008,Midlands,nhsRegion,2022-06-30,1672,329,18.0
E40000008,Midlands,nhsRegion,2022-06-29,1613,301,17.2
E40000008,Midlands,nhsRegion,2022-06-28,1551,330,16.2
E40000008,Midlands,nhsRegion,2022-06-27,1434,284,15.2
E40000008,Midlands,nhsRegion,2022-06-26,1319,248,14.6
E40000008,Midlands,nhsRegion,2022-06-25,1239,207,13.8
E40000008,Midlands,nhsRegion,2022-06-24,1214,223,13.4
E40000008,Midlands,nhsRegion,2022-06-23,1134,236,12.8
E40000008,Midlands,nhsRegion,2022-06-22,1115,202,12.2
E40000008,Midlands,nhsRegion,2022-06-21,1061,220,11.7
E40000008,Midlands,nhsRegion,2022-06-20,1001,225,11.1
E40000008,Midlands,nhsRegion,2022-06-19,969,163,10.3
E40000008,Midlands,nhsRegion,2022-06-18,916,157,9.6
E40000008,Midlands,nhsRegion,2022-06-17,904,162,9.3
E40000008,Midlands,nhsRegion,2022-06-16,936,174,9.0
E40000008,Midlands,nhsRegion,2022-06-15,899,151,8.5
E40000008,Midlands,nhsRegion,2022-06-14,871,151,8.1
E40000008,Midlands,nhsRegion,2022-06-13,839,138,7.7
E40000008,Midlands,nhsRegion,2022-06-12,841,94,7.3
E40000008,Midlands,nhsRegion,2022-06-11,787,118,7.3
E40000008,Midlands,nhsRegion,2022-06-10,766,128,7.0
E40000008,Midlands,nhsRegion,2022-06-09,744,123,6.5
E40000008,Midlands,nhsRegion,2022-06-08,701,107,6.2
E40000008,Midlands,nhsRegion,2022-06-07,717,113,6.1
E40000008,Midlands,nhsRegion,2022-06-06,743,98,6.0
E40000008,Midlands,nhsRegion,2022-06-05,718,92,5.9
E40000008,Midlands,nhsRegion,2022-06-04,645,85,6.0
E40000008,Midlands,nhsRegion,2022-06-03,706,77,5.9
E40000008,Midlands,nhsRegion,2022-06-02,715,92,6.0
E40000008,Midlands,nhsRegion,2022-06-01,753,98,5.9
E40000008,Midlands,nhsRegion,2022-05-31,763,93,5.8
E40000008,Midlands,nhsRegion,2022-05-30,765,92,5.8
E40000008,Midlands,nhsRegion,2022-05-29,738,98,6.0
E40000008,Midlands,nhsRegion,2022-05-28,758,83,5.9
E40000008,Midlands,nhsRegion,2022-05-27,795,86,5.8
E40000008,Midlands,nhsRegion,2022-05-26,870,74,5.7
E40000008,Midlands,nhsRegion,2022-05-25,904,92,6.0
E40000008,Midlands,nhsRegion,2022-05-24,939,96,6.2
E40000008,Midlands,nhsRegion,2022-05-23,987,112,6.4
E40000008,Midlands,nhsRegion,2022-05-22,976,83,6.4
E40000008,Midlands,nhsRegion,2022-05-21,988,70,6.5
E40000008,Midlands,nhsRegion,2022-05-20,1028,83,6.8
E40000008,Midlands,nhsRegion,2022-05-19,1061,101,7.1
E40000008,Midlands,nhsRegion,2022-05-18,970,114,7.6
E40000008,Midlands,nhsRegion,2022-05-17,1120,123,7.8
E40000008,Midlands,nhsRegion,2022-05-16,1200,106,8.0
E40000008,Midlands,nhsRegion,2022-05-15,1220,96,8.3
E40000008,Midlands,nhsRegion,2022-05-14,1222,105,8.4
E40000008,Midlands,nhsRegion,2022-05-13,1281,116,8.4
E40000008,Midlands,nhsRegion,2022-05-12,1295,145,8.6
E40000008,Midlands,nhsRegion,2022-05-11,1338,139,8.8
E40000008,Midlands,nhsRegion,2022-05-10,1410,145,8.9
E40000008,Midlands,nhsRegion,2022-05-09,1505,139,9.1
E40000008,Midlands,nhsRegion,2022-05-08,1535,102,9.2
E40000008,Midlands,nhsRegion,2022-05-07,1558,110,9.9
E40000008,Midlands,nhsRegion,2022-05-06,1640,138,10.3
E40000008,Midlands,nhsRegion,2022-05-05,1712,161,10.6
E40000008,Midlands,nhsRegion,2022-05-04,1846,158,10.8
E40000008,Midlands,nhsRegion,2022-05-03,1911,160,11.4
E40000008,Midlands,nhsRegion,2022-05-02,1933,152,12.0
E40000008,Midlands,nhsRegion,2022-05-01,1972,177,12.5
E40000008,Midlands,nhsRegion,2022-04-30,1990,150,12.8
E40000008,Midlands,nhsRegion,2022-04-29,2100,170,13.5
E40000008,Midlands,nhsRegion,2022-04-28,2225,188,14.3
E40000008,Midlands,nhsRegion,2022-04-27,2305,219,14.8
E40000008,Midlands,nhsRegion,2022-04-26,2404,220,15.2
E40000008,Midlands,nhsRegion,2022-04-25,2530,203,15.9
E40000008,Midlands,nhsRegion,2022-04-24,2583,210,16.7
E40000008,Midlands,nhsRegion,2022-04-23,2575,233,17.2
E40000008,Midlands,nhsRegion,2022-04-22,2717,250,17.3
E40000008,Midlands,nhsRegion,2022-04-21,2824,241,18.0
E40000008,Midlands,nhsRegion,2022-04-20,2975,265,18.8
E40000008,Midlands,nhsRegion,2022-04-19,3088,290,20.1
E40000008,Midlands,nhsRegion,2022-04-18,3064,290,21.2
E40000008,Midlands,nhsRegion,2022-04-17,3053,267,22.4
E40000008,Midlands,nhsRegion,2022-04-16,3118,246,23.5
E40000008,Midlands,nhsRegion,2022-04-15,3071,315,24.5
E40000008,Midlands,nhsRegion,2022-04-14,3115,334,24.9
E40000008,Midlands,nhsRegion,2022-04-13,3164,400,25.7
E40000008,Midlands,nhsRegion,2022-04-12,3274,408,26.1
E40000008,Midlands,nhsRegion,2022-04-11,3273,414,26.5
E40000008,Midlands,nhsRegion,2022-04-10,3280,383,26.6
E40000008,Midlands,nhsRegion,2022-04-09,3146,355,26.4
E40000008,Midlands,nhsRegion,2022-04-08,3203,363,26.3
E40000008,Midlands,nhsRegion,2022-04-07,3180,414,26.5
E40000008,Midlands,nhsRegion,2022-04-06,3195,443,26.7
E40000008,Midlands,nhsRegion,2022-04-05,3131,451,27.0
E40000008,Midlands,nhsRegion,2022-04-04,3125,423,26.2
E40000008,Midlands,nhsRegion,2022-04-03,2995,366,26.3
E40000008,Midlands,nhsRegion,2022-04-02,2889,348,26.4
E40000008,Midlands,nhsRegion,2022-04-01,2897,376,26.3
E40000008,Midlands,nhsRegion,2022-03-31,2767,438,25.9
E40000008,Midlands,nhsRegion,2022-03-30,2837,473,25.4
E40000008,Midlands,nhsRegion,2022-03-29,2766,373,24.6
E40000008,Midlands,nhsRegion,2022-03-28,2716,426,25.3
E40000008,Midlands,nhsRegion,2022-03-27,2523,385,24.3
E40000008,Midlands,nhsRegion,2022-03-26,2453,327,23.6
E40000008,Midlands,nhsRegion,2022-03-25,2421,334,23.6
E40000008,Midlands,nhsRegion,2022-03-24,2410,391,23.4
E40000008,Midlands,nhsRegion,2022-03-23,2287,389,22.4
E40000008,Midlands,nhsRegion,2022-03-22,2175,443,21.4
E40000008,Midlands,nhsRegion,2022-03-21,2149,320,19.9
E40000008,Midlands,nhsRegion,2022-03-20,2009,315,19.7
E40000008,Midlands,nhsRegion,2022-03-19,1919,327,19.2
E40000008,Midlands,nhsRegion,2022-03-18,1934,311,18.3
E40000008,Midlands,nhsRegion,2022-03-17,1898,286,17.5
E40000008,Midlands,nhsRegion,2022-03-16,1859,281,16.9
E40000008,Midlands,nhsRegion,2022-03-15,1836,285,16.6
E40000008,Midlands,nhsRegion,2022-03-14,1747,294,15.9
E40000008,Midlands,nhsRegion,2022-03-13,1630,265,15.2
E40000008,Midlands,nhsRegion,2022-03-12,1606,226,14.6
E40000008,Midlands,nhsRegion,2022-03-11,1582,231,14.1
E40000008,Midlands,nhsRegion,2022-03-10,1582,224,13.7
E40000008,Midlands,nhsRegion,2022-03-09,1594,249,13.6
E40000008,Midlands,nhsRegion,2022-03-08,1568,208,13.2
E40000008,Midlands,nhsRegion,2022-03-07,1557,222,12.9
E40000008,Midlands,nhsRegion,2022-03-06,1487,196,12.7
E40000008,Midlands,nhsRegion,2022-03-05,1483,170,12.3
E40000008,Midlands,nhsRegion,2022-03-04,1506,189,12.2
E40000008,Midlands,nhsRegion,2022-03-03,1519,216,11.8
E40000008,Midlands,nhsRegion,2022-03-02,1530,205,11.3
E40000008,Midlands,nhsRegion,2022-03-01,1581,179,11.2
E40000008,Midlands,nhsRegion,2022-02-28,1609,195,11.1
E40000008,Midlands,nhsRegion,2022-02-27,1547,156,10.9
E40000008,Midlands,nhsRegion,2022-02-26,1528,159,11.0
E40000008,Midlands,nhsRegion,2022-02-25,1568,143,11.0
E40000008,Midlands,nhsRegion,2022-02-24,1606,167,11.3
E40000008,Midlands,nhsRegion,2022-02-23,1657,190,11.6
E40000008,Midlands,nhsRegion,2022-02-22,1676,169,11.7
E40000008,Midlands,nhsRegion,2022-02-21,1708,182,11.9
E40000008,Midlands,nhsRegion,2022-02-20,1697,158,12.0
E40000008,Midlands,nhsRegion,2022-02-19,1689,159,12.1
E40000008,Midlands,nhsRegion,2022-02-18,1727,180,12.2
E40000008,Midlands,nhsRegion,2022-02-17,1731,195,12.3
E40000008,Midlands,nhsRegion,2022-02-16,1808,203,12.6
E40000008,Midlands,nhsRegion,2022-02-15,1852,195,12.8
E40000008,Midlands,nhsRegion,2022-02-14,1953,186,13.0
E40000008,Midlands,nhsRegion,2022-02-13,1905,168,13.3
E40000008,Midlands,nhsRegion,2022-02-12,1939,169,13.9
E40000008,Midlands,nhsRegion,2022-02-11,2033,192,14.1
E40000008,Midlands,nhsRegion,2022-02-10,2101,228,14.4
E40000008,Midlands,nhsRegion,2022-02-09,2139,224,14.8
E40000008,Midlands,nhsRegion,2022-02-08,2240,221,15.3
E40000008,Midlands,nhsRegion,2022-02-07,2231,219,16.3
E40000008,Midlands,nhsRegion,2022-02-06,2243,227,16.9
E40000008,Midlands,nhsRegion,2022-02-05,2280,191,17.3
E40000008,Midlands,nhsRegion,2022-02-04,2358,221,17.8
E40000008,Midlands,nhsRegion,2022-02-03,2421,278,18.3
E40000008,Midlands,nhsRegion,2022-02-02,2436,278,18.7
E40000008,Midlands,nhsRegion,2022-02-01,2514,324,19.1
E40000008,Midlands,nhsRegion,2022-01-31,2526,287,19.3
E40000008,Midlands,nhsRegion,2022-01-30,2477,264,19.3
E40000008,Midlands,nhsRegion,2022-01-29,2476,247,19.7
E40000008,Midlands,nhsRegion,2022-01-28,2582,269,19.9
E40000008,Midlands,nhsRegion,2022-01-27,2613,319,20.0
E40000008,Midlands,nhsRegion,2022-01-26,2609,328,20.4
E40000008,Midlands,nhsRegion,2022-01-25,2670,348,20.4
E40000008,Midlands,nhsRegion,2022-01-24,2753,283,20.0
E40000008,Midlands,nhsRegion,2022-01-23,2708,309,21.2
E40000008,Midlands,nhsRegion,2022-01-22,2771,268,21.9
E40000008,Midlands,nhsRegion,2022-01-21,2832,280,22.3
E40000008,Midlands,nhsRegion,2022-01-20,2907,355,23.0
E40000008,Midlands,nhsRegion,2022-01-19,3051,333,23.7
E40000008,Midlands,nhsRegion,2022-01-18,3101,304,24.0
E40000008,Midlands,nhsRegion,2022-01-17,3122,407,24.9
E40000008,Midlands,nhsRegion,2022-01-16,3042,389,24.9
E40000008,Midlands,nhsRegion,2022-01-15,3046,314,25.2
E40000008,Midlands,nhsRegion,2022-01-14,3085,354,25.4
E40000008,Midlands,nhsRegion,2022-01-13,3074,421,25.4
E40000008,Midlands,nhsRegion,2022-01-12,3093,367,25.4
E40000008,Midlands,nhsRegion,2022-01-11,3155,406,26.0
E40000008,Midlands,nhsRegion,2022-01-10,3145,404,25.7
E40000008,Midlands,nhsRegion,2022-01-09,3038,424,25.3
E40000008,Midlands,nhsRegion,2022-01-08,2951,333,24.8
E40000008,Midlands,nhsRegion,2022-01-07,2943,348,24.8
E40000008,Midlands,nhsRegion,2022-01-06,2882,420,24.9
E40000008,Midlands,nhsRegion,2022-01-05,2709,438,24.7
E40000008,Midlands,nhsRegion,2022-01-04,2673,377,25.3
E40000008,Midlands,nhsRegion,2022-01-03,2518,354,25.2
E40000008,Midlands,nhsRegion,2022-01-02,2356,371,24.8
E40000008,Midlands,nhsRegion,2022-01-01,2189,340,23.7
E40000008,Midlands,nhsRegion,2021-12-31,2122,359,22.5
E40000008,Midlands,nhsRegion,2021-12-30,1866,395,20.8
E40000008,Midlands,nhsRegion,2021-12-29,1687,503,19.0
E40000008,Midlands,nhsRegion,2021-12-28,1571,367,16.2
E40000008,Midlands,nhsRegion,2021-12-27,1443,309,14.4
E40000008,Midlands,nhsRegion,2021-12-26,1345,251,13.2
E40000008,Midlands,nhsRegion,2021-12-25,1271,219,12.4
E40000008,Midlands,nhsRegion,2021-12-24,1268,173,11.4
E40000008,Midlands,nhsRegion,2021-12-23,1247,206,10.9
E40000008,Midlands,nhsRegion,2021-12-22,1256,201,10.3
E40000008,Midlands,nhsRegion,2021-12-21,1247,172,9.5
E40000008,Midlands,nhsRegion,2021-12-20,1177,186,9.1
E40000008,Midlands,nhsRegion,2021-12-19,1147,163,8.6
E40000008,Midlands,nhsRegion,2021-12-18,1133,115,8.4
E40000008,Midlands,nhsRegion,2021-12-17,1167,115,8.4
E40000008,Midlands,nhsRegion,2021-12-16,1202,141,8.5
E40000008,Midlands,nhsRegion,2021-12-15,1234,117,8.5
E40000008,Midlands,nhsRegion,2021-12-14,1260,132,8.6
E40000008,Midlands,nhsRegion,2021-12-13,1165,133,9.1
E40000008,Midlands,nhsRegion,2021-12-12,1215,145,9.2
E40000008,Midlands,nhsRegion,2021-12-11,1208,108,9.0
E40000008,Midlands,nhsRegion,2021-12-10,1165,126,9.2
E40000008,Midlands,nhsRegion,2021-12-09,1187,143,9.1
E40000008,Midlands,nhsRegion,2021-12-08,1197,131,9.2
E40000008,Midlands,nhsRegion,2021-12-07,1167,183,9.3
E40000008,Midlands,nhsRegion,2021-12-06,1154,140,8.7
E40000008,Midlands,nhsRegion,2021-12-05,1155,133,8.6
E40000008,Midlands,nhsRegion,2021-12-04,1137,128,8.5
E40000008,Midlands,nhsRegion,2021-12-03,1158,108,8.4
E40000008,Midlands,nhsRegion,2021-12-02,1140,154,8.5
E40000008,Midlands,nhsRegion,2021-12-01,1092,144,8.3
E40000008,Midlands,nhsRegion,2021-11-30,1196,123,8.2
E40000008,Midlands,nhsRegion,2021-11-29,1158,126,8.4
E40000008,Midlands,nhsRegion,2021-11-28,1145,121,8.3
E40000008,Midlands,nhsRegion,2021-11-27,1121,116,8.2
E40000008,Midlands,nhsRegion,2021-11-26,1148,127,8.0
E40000008,Midlands,nhsRegion,2021-11-25,1181,132,8.0
E40000008,Midlands,nhsRegion,2021-11-24,1165,127,8.3
E40000008,Midlands,nhsRegion,2021-11-23,1194,142,8.3
E40000008,Midlands,nhsRegion,2021-11-22,1217,123,8.4
E40000008,Midlands,nhsRegion,2021-11-21,1215,111,8.4
E40000008,Midlands,nhsRegion,2021-11-20,1200,91,8.5
E40000008,Midlands,nhsRegion,2021-11-19,1198,132,8.8
E40000008,Midlands,nhsRegion,2021-11-18,1188,156,8.9
E40000008,Midlands,nhsRegion,2021-11-17,1201,133,8.8
E40000008,Midlands,nhsRegion,2021-11-16,1231,147,9.0
E40000008,Midlands,nhsRegion,2021-11-15,1252,128,9.2
E40000008,Midlands,nhsRegion,2021-11-14,1220,124,9.4
E40000008,Midlands,nhsRegion,2021-11-13,1233,123,9.6
E40000008,Midlands,nhsRegion,2021-11-12,1264,135,9.5
E40000008,Midlands,nhsRegion,2021-11-11,1264,148,9.5
E40000008,Midlands,nhsRegion,2021-11-10,1287,157,9.5
E40000008,Midlands,nhsRegion,2021-11-09,1290,162,9.7
E40000008,Midlands,nhsRegion,2021-11-08,1311,157,9.7
