areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
N09000005,Derry City and Strabane,utla,2022-05-20,62281,14,,
N09000005,Derry City and Strabane,utla,2022-05-19,62267,17,,
N09000005,Derry City and Strabane,utla,2022-05-18,62250,11,,
N09000005,Derry City and Strabane,utla,2022-05-17,62239,27,,
N09000005,Derry City and Strabane,utla,2022-05-16,62212,69,,
N09000005,Derry City and Strabane,utla,2022-05-15,62143,0,,
N09000005,Derry City and Strabane,utla,2022-05-14,62143,0,,
N09000005,Derry City and Strabane,utla,2022-05-13,62143,0,,
N09000005,Derry City and Strabane,utla,2022-05-12,62143,0,,
N09000005,Derry City and Strabane,utla,2022-05-11,62143,0,,
N09000005,Derry City and Strabane,utla,2022-05-10,62143,10,,
N09000005,Derry City and Strabane,utla,2022-05-09,62133,32,,
N09000005,Derry City and Strabane,utla,2022-05-08,62101,0,,
N09000005,Derry City and Strabane,utla,2022-05-07,62101,0,,
N09000005,Derry City and Strabane,utla,2022-05-06,62101,13,,
N09000005,Derry City and Strabane,utla,2022-05-05,62088,22,,
N09000005,Derry City and Strabane,utla,2022-05-04,62066,23,,
N09000005,Derry City and Strabane,utla,2022-05-03,62043,46,,
N09000005,Derry City and Strabane,utla,2022-05-02,61997,0,,
N09000005,Derry City and Strabane,utla,2022-05-01,61997,0,,
N09000005,Derry City and Strabane,utla,2022-04-30,61997,0,,
N09000005,Derry City and Strabane,utla,2022-04-29,61997,23,,
N09000005,Derry City and Strabane,utla,2022-04-28,61974,27,,
N09000005,Derry City and Strabane,utla,2022-04-27,61947,21,,
N09000005,Derry City and Strabane,utla,2022-04-26,61926,38,,
N09000005,Derry City and Strabane,utla,2022-04-25,61888,81,,
N09000005,Derry City and Strabane,utla,2022-04-24,61807,0,,
N09000005,Derry City and Strabane,utla,2022-04-23,61807,0,,
N09000005,Derry City and Strabane,utla,2022-04-22,61807,62,,
N09000005,Derry City and Strabane,utla,2022-04-21,61745,63,,
N09000005,Derry City and Strabane,utla,2022-04-20,61682,33,,
N09000005,Derry City and Strabane,utla,2022-04-19,61649,163,,
N09000005,Derry City and Strabane,utla,2022-04-18,61486,0,,
N09000005,Derry City and Strabane,utla,2022-04-17,61486,0,,
N09000005,Derry City and Strabane,utla,2022-04-16,61486,0,,
N09000005,Derry City and Strabane,utla,2022-04-15,61486,0,,
N09000005,Derry City and Strabane,utla,2022-04-14,61486,51,,
N09000005,Derry City and Strabane,utla,2022-04-13,61435,45,,
N09000005,Derry City and Strabane,utla,2022-04-12,61390,67,,
N09000005,Derry City and Strabane,utla,2022-04-11,61323,138,,
N09000005,Derry City and Strabane,utla,2022-04-10,61185,0,,
N09000005,Derry City and Strabane,utla,2022-04-09,61185,0,,
N09000005,Derry City and Strabane,utla,2022-04-08,61185,65,,
N09000005,Derry City and Strabane,utla,2022-04-07,61120,58,,
N09000005,Derry City and Strabane,utla,2022-04-06,61062,69,,
N09000005,Derry City and Strabane,utla,2022-04-05,60993,108,,
N09000005,Derry City and Strabane,utla,2022-04-04,60885,198,,
N09000005,Derry City and Strabane,utla,2022-04-03,60687,0,,
N09000005,Derry City and Strabane,utla,2022-04-02,60687,0,,
N09000005,Derry City and Strabane,utla,2022-04-01,60687,91,,
N09000005,Derry City and Strabane,utla,2022-03-31,60596,127,,
N09000005,Derry City and Strabane,utla,2022-03-30,60469,118,,
N09000005,Derry City and Strabane,utla,2022-03-29,60351,151,,
N09000005,Derry City and Strabane,utla,2022-03-28,60200,340,,
N09000005,Derry City and Strabane,utla,2022-03-27,59860,0,,
N09000005,Derry City and Strabane,utla,2022-03-26,59860,0,,
N09000005,Derry City and Strabane,utla,2022-03-25,59860,156,,
N09000005,Derry City and Strabane,utla,2022-03-24,59704,241,,
N09000005,Derry City and Strabane,utla,2022-03-23,59463,205,,
N09000005,Derry City and Strabane,utla,2022-03-22,59258,254,,
N09000005,Derry City and Strabane,utla,2022-03-21,59004,469,,
N09000005,Derry City and Strabane,utla,2022-03-20,58535,0,,
N09000005,Derry City and Strabane,utla,2022-03-19,58535,0,,
N09000005,Derry City and Strabane,utla,2022-03-18,58535,337,,
N09000005,Derry City and Strabane,utla,2022-03-17,58198,0,,
N09000005,Derry City and Strabane,utla,2022-03-16,58198,194,,
N09000005,Derry City and Strabane,utla,2022-03-15,58004,201,,
N09000005,Derry City and Strabane,utla,2022-03-14,57803,432,,
N09000005,Derry City and Strabane,utla,2022-03-13,57371,0,,
N09000005,Derry City and Strabane,utla,2022-03-12,57371,0,,
N09000005,Derry City and Strabane,utla,2022-03-11,57371,176,,
N09000005,Derry City and Strabane,utla,2022-03-10,57195,191,,
N09000005,Derry City and Strabane,utla,2022-03-09,57004,211,,
N09000005,Derry City and Strabane,utla,2022-03-08,56793,207,,
N09000005,Derry City and Strabane,utla,2022-03-07,56586,442,,
N09000005,Derry City and Strabane,utla,2022-03-06,56144,0,,
N09000005,Derry City and Strabane,utla,2022-03-05,56144,0,,
N09000005,Derry City and Strabane,utla,2022-03-04,56144,372,,
N09000005,Derry City and Strabane,utla,2022-03-03,55772,11,,
N09000005,Derry City and Strabane,utla,2022-03-02,55761,202,,
N09000005,Derry City and Strabane,utla,2022-03-01,55559,212,,
N09000005,Derry City and Strabane,utla,2022-02-28,55347,373,,
N09000005,Derry City and Strabane,utla,2022-02-27,54974,0,,
N09000005,Derry City and Strabane,utla,2022-02-26,54974,0,,
N09000005,Derry City and Strabane,utla,2022-02-25,54974,133,,
N09000005,Derry City and Strabane,utla,2022-02-24,54841,190,,
N09000005,Derry City and Strabane,utla,2022-02-23,54651,166,,
N09000005,Derry City and Strabane,utla,2022-02-22,54485,225,,
N09000005,Derry City and Strabane,utla,2022-02-21,54260,467,,
N09000005,Derry City and Strabane,utla,2022-02-20,53793,0,,
N09000005,Derry City and Strabane,utla,2022-02-19,53793,0,,
N09000005,Derry City and Strabane,utla,2022-02-18,53793,205,,
N09000005,Derry City and Strabane,utla,2022-02-17,53588,260,,
N09000005,Derry City and Strabane,utla,2022-02-16,53328,224,,
N09000005,Derry City and Strabane,utla,2022-02-15,53104,195,,
N09000005,Derry City and Strabane,utla,2022-02-14,52909,461,,
N09000005,Derry City and Strabane,utla,2022-02-13,52448,0,,
N09000005,Derry City and Strabane,utla,2022-02-12,52448,0,,
N09000005,Derry City and Strabane,utla,2022-02-11,52448,200,,
N09000005,Derry City and Strabane,utla,2022-02-10,52248,206,,
N09000005,Derry City and Strabane,utla,2022-02-09,52042,208,,
N09000005,Derry City and Strabane,utla,2022-02-08,51834,201,,
N09000005,Derry City and Strabane,utla,2022-02-07,51633,447,,
N09000005,Derry City and Strabane,utla,2022-02-06,51186,0,,
N09000005,Derry City and Strabane,utla,2022-02-05,51186,0,,
N09000005,Derry City and Strabane,utla,2022-02-04,51186,168,,
N09000005,Derry City and Strabane,utla,2022-02-03,51018,203,,
N09000005,Derry City and Strabane,utla,2022-02-02,50815,179,,
N09000005,Derry City and Strabane,utla,2022-02-01,50636,211,,
N09000005,Derry City and Strabane,utla,2022-01-31,50425,1432,,
N09000005,Derry City and Strabane,utla,2022-01-30,48993,0,,
N09000005,Derry City and Strabane,utla,2022-01-29,48993,0,,
N09000005,Derry City and Strabane,utla,2022-01-28,48993,151,,
N09000005,Derry City and Strabane,utla,2022-01-27,48842,173,,
N09000005,Derry City and Strabane,utla,2022-01-26,48669,187,,
N09000005,Derry City and Strabane,utla,2022-01-25,48482,235,,
N09000005,Derry City and Strabane,utla,2022-01-24,48247,491,,
N09000005,Derry City and Strabane,utla,2022-01-23,47756,0,,
N09000005,Derry City and Strabane,utla,2022-01-22,47756,0,,
N09000005,Derry City and Strabane,utla,2022-01-21,47756,187,,
N09000005,Derry City and Strabane,utla,2022-01-20,47569,226,,
N09000005,Derry City and Strabane,utla,2022-01-19,47343,250,,
N09000005,Derry City and Strabane,utla,2022-01-18,47093,216,,
N09000005,Derry City and Strabane,utla,2022-01-17,46877,537,,
N09000005,Derry City and Strabane,utla,2022-01-16,46340,0,,
N09000005,Derry City and Strabane,utla,2022-01-15,46340,0,,
N09000005,Derry City and Strabane,utla,2022-01-14,46340,206,,
N09000005,Derry City and Strabane,utla,2022-01-13,46134,247,,
N09000005,Derry City and Strabane,utla,2022-01-12,45887,210,,
N09000005,Derry City and Strabane,utla,2022-01-11,45677,335,,
N09000005,Derry City and Strabane,utla,2022-01-10,45342,963,,
N09000005,Derry City and Strabane,utla,2022-01-09,44379,0,,
N09000005,Derry City and Strabane,utla,2022-01-08,44379,0,,
N09000005,Derry City and Strabane,utla,2022-01-07,44379,747,,
N09000005,Derry City and Strabane,utla,2022-01-06,43632,724,,
N09000005,Derry City and Strabane,utla,2022-01-05,42908,959,,
N09000005,Derry City and Strabane,utla,2022-01-04,41949,3911,,
N09000005,Derry City and Strabane,utla,2022-01-03,38038,0,,
N09000005,Derry City and Strabane,utla,2022-01-02,38038,0,,
N09000005,Derry City and Strabane,utla,2022-01-01,38038,0,,
N09000005,Derry City and Strabane,utla,2021-12-31,38038,1123,,
N09000005,Derry City and Strabane,utla,2021-12-30,36915,591,,
N09000005,Derry City and Strabane,utla,2021-12-29,36324,2621,,
N09000005,Derry City and Strabane,utla,2021-12-28,33703,0,,
N09000005,Derry City and Strabane,utla,2021-12-27,33703,0,,
N09000005,Derry City and Strabane,utla,2021-12-26,33703,0,,
N09000005,Derry City and Strabane,utla,2021-12-25,33703,0,,
N09000005,Derry City and Strabane,utla,2021-12-24,33703,286,,
N09000005,Derry City and Strabane,utla,2021-12-23,33417,267,,
N09000005,Derry City and Strabane,utla,2021-12-22,33150,330,,
N09000005,Derry City and Strabane,utla,2021-12-21,32820,160,,
N09000005,Derry City and Strabane,utla,2021-12-20,32660,535,,
N09000005,Derry City and Strabane,utla,2021-12-19,32125,0,,
N09000005,Derry City and Strabane,utla,2021-12-18,32125,0,,
N09000005,Derry City and Strabane,utla,2021-12-17,32125,179,,
N09000005,Derry City and Strabane,utla,2021-12-16,31946,169,,
N09000005,Derry City and Strabane,utla,2021-12-15,31777,163,,
N09000005,Derry City and Strabane,utla,2021-12-14,31614,138,,
N09000005,Derry City and Strabane,utla,2021-12-13,31476,352,,
N09000005,Derry City and Strabane,utla,2021-12-12,31124,0,,
N09000005,Derry City and Strabane,utla,2021-12-11,31124,0,,
N09000005,Derry City and Strabane,utla,2021-12-10,31124,119,,
N09000005,Derry City and Strabane,utla,2021-12-09,31005,135,,
N09000005,Derry City and Strabane,utla,2021-12-08,30870,144,,
N09000005,Derry City and Strabane,utla,2021-12-07,30726,134,,
N09000005,Derry City and Strabane,utla,2021-12-06,30592,324,,
N09000005,Derry City and Strabane,utla,2021-12-05,30268,0,,
N09000005,Derry City and Strabane,utla,2021-12-04,30268,0,,
N09000005,Derry City and Strabane,utla,2021-12-03,30268,136,,
N09000005,Derry City and Strabane,utla,2021-12-02,30132,125,,
N09000005,Derry City and Strabane,utla,2021-12-01,30007,124,,
N09000005,Derry City and Strabane,utla,2021-11-30,29883,105,,
N09000005,Derry City and Strabane,utla,2021-11-29,29778,251,,
N09000005,Derry City and Strabane,utla,2021-11-28,29527,0,,
N09000005,Derry City and Strabane,utla,2021-11-27,29527,0,,
N09000005,Derry City and Strabane,utla,2021-11-26,29527,118,,
N09000005,Derry City and Strabane,utla,2021-11-25,29409,91,,
N09000005,Derry City and Strabane,utla,2021-11-24,29318,129,,
N09000005,Derry City and Strabane,utla,2021-11-23,29189,103,,
N09000005,Derry City and Strabane,utla,2021-11-22,29086,278,,
N09000005,Derry City and Strabane,utla,2021-11-21,28808,0,,
N09000005,Derry City and Strabane,utla,2021-11-20,28808,0,,
N09000005,Derry City and Strabane,utla,2021-11-19,28808,96,,
N09000005,Derry City and Strabane,utla,2021-11-18,28712,107,,
N09000005,Derry City and Strabane,utla,2021-11-17,28605,110,,
N09000005,Derry City and Strabane,utla,2021-11-16,28495,110,,
N09000005,Derry City and Strabane,utla,2021-11-15,28385,251,,
N09000005,Derry City and Strabane,utla,2021-11-14,28134,0,,
N09000005,Derry City and Strabane,utla,2021-11-13,28134,0,,
N09000005,Derry City and Strabane,utla,2021-11-12,28134,63,,
N09000005,Derry City and Strabane,utla,2021-11-11,28071,94,,
N09000005,Derry City and Strabane,utla,2021-11-10,27977,77,,
N09000005,Derry City and Strabane,utla,2021-11-09,27900,41,,
N09000005,Derry City and Strabane,utla,2021-11-08,27859,176,,
N09000005,Derry City and Strabane,utla,2021-11-07,27683,0,,
N09000005,Derry City and Strabane,utla,2021-11-06,27683,0,,
N09000005,Derry City and Strabane,utla,2021-11-05,27683,63,,
N09000005,Derry City and Strabane,utla,2021-11-04,27620,97,,
N09000005,Derry City and Strabane,utla,2021-11-03,27523,66,,
N09000005,Derry City and Strabane,utla,2021-11-02,27457,64,,
N09000005,Derry City and Strabane,utla,2021-11-01,27393,184,,
N09000005,Derry City and Strabane,utla,2021-10-31,27209,0,,
N09000005,Derry City and Strabane,utla,2021-10-30,27209,0,,
N09000005,Derry City and Strabane,utla,2021-10-29,27209,72,,
N09000005,Derry City and Strabane,utla,2021-10-28,27137,57,,
N09000005,Derry City and Strabane,utla,2021-10-27,27080,74,,
N09000005,Derry City and Strabane,utla,2021-10-26,27006,55,,
N09000005,Derry City and Strabane,utla,2021-10-25,26951,194,,
N09000005,Derry City and Strabane,utla,2021-10-24,26757,0,,
N09000005,Derry City and Strabane,utla,2021-10-23,26757,0,,
N09000005,Derry City and Strabane,utla,2021-10-22,26757,46,,
N09000005,Derry City and Strabane,utla,2021-10-21,26711,82,,
N09000005,Derry City and Strabane,utla,2021-10-20,26629,85,,
N09000005,Derry City and Strabane,utla,2021-10-19,26544,89,,
N09000005,Derry City and Strabane,utla,2021-10-18,26455,159,,
N09000005,Derry City and Strabane,utla,2021-10-17,26296,0,,
N09000005,Derry City and Strabane,utla,2021-10-16,26296,0,,
N09000005,Derry City and Strabane,utla,2021-10-15,26296,89,,
N09000005,Derry City and Strabane,utla,2021-10-14,26207,96,,
N09000005,Derry City and Strabane,utla,2021-10-13,26111,87,,
N09000005,Derry City and Strabane,utla,2021-10-12,26024,74,,
N09000005,Derry City and Strabane,utla,2021-10-11,25950,224,,
N09000005,Derry City and Strabane,utla,2021-10-10,25726,0,,
N09000005,Derry City and Strabane,utla,2021-10-09,25726,0,,
N09000005,Derry City and Strabane,utla,2021-10-08,25726,95,,
N09000005,Derry City and Strabane,utla,2021-10-07,25631,85,,
N09000005,Derry City and Strabane,utla,2021-10-06,25546,104,,
N09000005,Derry City and Strabane,utla,2021-10-05,25442,73,,
N09000005,Derry City and Strabane,utla,2021-10-04,25369,197,,
N09000005,Derry City and Strabane,utla,2021-10-03,25172,0,,
N09000005,Derry City and Strabane,utla,2021-10-02,25172,0,,
N09000005,Derry City and Strabane,utla,2021-10-01,25172,91,,
N09000005,Derry City and Strabane,utla,2021-09-30,25081,88,,
N09000005,Derry City and Strabane,utla,2021-09-29,24993,102,,
N09000005,Derry City and Strabane,utla,2021-09-28,24891,71,,
N09000005,Derry City and Strabane,utla,2021-09-27,24820,209,,
N09000005,Derry City and Strabane,utla,2021-09-26,24611,0,,
N09000005,Derry City and Strabane,utla,2021-09-25,24611,0,,
