areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E06000055,Bedford,utla,2023-01-05,70888,136,,
E06000055,Bedford,utla,2023-01-04,70752,0,0,2
E06000055,Bedford,utla,2023-01-03,70752,0,0,8
E06000055,Bedford,utla,2023-01-02,70752,0,0,15
E06000055,Bedford,utla,2023-01-01,70752,0,0,9
E06000055,Bedford,utla,2022-12-31,70752,0,1,7
E06000055,Bedford,utla,2022-12-30,70752,0,0,14
E06000055,Bedford,utla,2022-12-29,70752,168,1,17
E06000055,Bedford,utla,2022-12-28,70584,0,0,16
E06000055,Bedford,utla,2022-12-27,70584,0,1,26
E06000055,Bedford,utla,2022-12-26,70584,0,1,15
E06000055,Bedford,utla,2022-12-25,70584,0,0,15
E06000055,Bedford,utla,2022-12-24,70584,0,0,13
E06000055,Bedford,utla,2022-12-23,70584,0,0,9
E06000055,Bedford,utla,2022-12-22,70584,152,1,16
E06000055,Bedford,utla,2022-12-21,70432,0,3,18
E06000055,Bedford,utla,2022-12-20,70432,0,0,14
E06000055,Bedford,utla,2022-12-19,70432,0,0,18
E06000055,Bedford,utla,2022-12-18,70432,0,0,16
E06000055,Bedford,utla,2022-12-17,70432,0,1,8
E06000055,Bedford,utla,2022-12-16,70432,0,5,9
E06000055,Bedford,utla,2022-12-15,70432,135,0,11
E06000055,Bedford,utla,2022-12-14,70297,0,1,23
E06000055,Bedford,utla,2022-12-13,70297,0,1,16
E06000055,Bedford,utla,2022-12-12,70297,0,1,32
E06000055,Bedford,utla,2022-12-11,70297,0,0,11
E06000055,Bedford,utla,2022-12-10,70297,0,0,8
E06000055,Bedford,utla,2022-12-09,70297,0,1,10
E06000055,Bedford,utla,2022-12-08,70297,89,3,11
E06000055,Bedford,utla,2022-12-07,70208,0,0,14
E06000055,Bedford,utla,2022-12-06,70208,0,0,12
E06000055,Bedford,utla,2022-12-05,70208,0,0,11
E06000055,Bedford,utla,2022-12-04,70208,0,0,14
E06000055,Bedford,utla,2022-12-03,70208,0,0,7
E06000055,Bedford,utla,2022-12-02,70208,0,0,7
E06000055,Bedford,utla,2022-12-01,70208,62,0,9
E06000055,Bedford,utla,2022-11-30,70146,0,0,9
E06000055,Bedford,utla,2022-11-29,70146,0,1,12
E06000055,Bedford,utla,2022-11-28,70146,0,0,5
E06000055,Bedford,utla,2022-11-27,70146,0,0,4
E06000055,Bedford,utla,2022-11-26,70146,0,0,6
E06000055,Bedford,utla,2022-11-25,70146,0,0,4
E06000055,Bedford,utla,2022-11-24,70146,70,0,7
E06000055,Bedford,utla,2022-11-23,70076,0,1,9
E06000055,Bedford,utla,2022-11-22,70076,0,0,12
