areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
W06000018,Caerphilly,utla,2023-01-05,52381,62,,
W06000018,Caerphilly,utla,2023-01-04,52319,0,,
W06000018,Caerphilly,utla,2023-01-03,52319,0,,
W06000018,Caerphilly,utla,2023-01-02,52319,0,,
W06000018,Caerphilly,utla,2023-01-01,52319,0,,
W06000018,Caerphilly,utla,2022-12-31,52319,0,,
W06000018,Caerphilly,utla,2022-12-30,52319,0,,
W06000018,Caerphilly,utla,2022-12-29,52319,70,,
W06000018,Caerphilly,utla,2022-12-28,52249,0,,
W06000018,Caerphilly,utla,2022-12-27,52249,0,,
W06000018,Caerphilly,utla,2022-12-26,52249,0,,
W06000018,Caerphilly,utla,2022-12-25,52249,0,,
W06000018,Caerphilly,utla,2022-12-24,52249,0,,
W06000018,Caerphilly,utla,2022-12-23,52249,0,,
W06000018,Caerphilly,utla,2022-12-22,52249,52,,
W06000018,Caerphilly,utla,2022-12-21,52197,0,,
W06000018,Caerphilly,utla,2022-12-20,52197,0,,
W06000018,Caerphilly,utla,2022-12-19,52197,0,,
W06000018,Caerphilly,utla,2022-12-18,52197,0,,
W06000018,Caerphilly,utla,2022-12-17,52197,0,,
W06000018,Caerphilly,utla,2022-12-16,52197,0,,
W06000018,Caerphilly,utla,2022-12-15,52197,32,,
W06000018,Caerphilly,utla,2022-12-14,52165,0,,
W06000018,Caerphilly,utla,2022-12-13,52165,0,,
W06000018,Caerphilly,utla,2022-12-12,52165,0,,
W06000018,Caerphilly,utla,2022-12-11,52165,0,,
W06000018,Caerphilly,utla,2022-12-10,52165,0,,
W06000018,Caerphilly,utla,2022-12-09,52165,0,,
W06000018,Caerphilly,utla,2022-12-08,52165,40,,
W06000018,Caerphilly,utla,2022-12-07,52125,0,,
W06000018,Caerphilly,utla,2022-12-06,52125,0,,
W06000018,Caerphilly,utla,2022-12-05,52125,0,,
W06000018,Caerphilly,utla,2022-12-04,52125,0,,
W06000018,Caerphilly,utla,2022-12-03,52125,0,,
W06000018,Caerphilly,utla,2022-12-02,52125,0,,
W06000018,Caerphilly,utla,2022-12-01,52125,38,,
W06000018,Caerphilly,utla,2022-11-30,52087,0,,
W06000018,Caerphilly,utla,2022-11-29,52087,0,,
W06000018,Caerphilly,utla,2022-11-28,52087,0,,
W06000018,Caerphilly,utla,2022-11-27,52087,0,,
W06000018,Caerphilly,utla,2022-11-26,52087,0,,
W06000018,Caerphilly,utla,2022-11-25,52087,0,,
W06000018,Caerphilly,utla,2022-11-24,52087,10,,
W06000018,Caerphilly,utla,2022-11-23,52077,0,,
W06000018,Caerphilly,utla,2022-11-22,52077,0,,
W06000018,Caerphilly,utla,2022-11-21,52077,0,,
W06000018,Caerphilly,utla,2022-11-20,52077,0,,
W06000018,Caerphilly,utla,2022-11-19,52077,0,,
W06000018,Caerphilly,utla,2022-11-18,52077,0,,
W06000018,Caerphilly,utla,2022-11-17,52077,12,,
W06000018,Caerphilly,utla,2022-11-16,52065,0,,
W06000018,Caerphilly,utla,2022-11-15,52065,0,,
W06000018,Caerphilly,utla,2022-11-14,52065,0,,
W06000018,Caerphilly,utla,2022-11-13,52065,0,,
W06000018,Caerphilly,utla,2022-11-12,52065,0,,
W06000018,Caerphilly,utla,2022-11-11,52065,0,,
W06000018,Caerphilly,utla,2022-11-10,52065,13,,
W06000018,Caerphilly,utla,2022-11-09,52052,0,,
W06000018,Caerphilly,utla,2022-11-08,52052,0,,
W06000018,Caerphilly,utla,2022-11-07,52052,0,,
W06000018,Caerphilly,utla,2022-11-06,52052,0,,
W06000018,Caerphilly,utla,2022-11-05,52052,0,,
W06000018,Caerphilly,utla,2022-11-04,52052,0,,
W06000018,Caerphilly,utla,2022-11-03,52052,23,,
W06000018,Caerphilly,utla,2022-11-02,52029,0,,
W06000018,Caerphilly,utla,2022-11-01,52029,0,,
W06000018,Caerphilly,utla,2022-10-31,52029,0,,
W06000018,Caerphilly,utla,2022-10-30,52029,0,,
W06000018,Caerphilly,utla,2022-10-29,52029,0,,
W06000018,Caerphilly,utla,2022-10-28,52029,0,,
W06000018,Caerphilly,utla,2022-10-27,52029,51,,
W06000018,Caerphilly,utla,2022-10-26,51978,0,,
W06000018,Caerphilly,utla,2022-10-25,51978,0,,
W06000018,Caerphilly,utla,2022-10-24,51978,0,,
W06000018,Caerphilly,utla,2022-10-23,51978,0,,
W06000018,Caerphilly,utla,2022-10-22,51978,0,,
W06000018,Caerphilly,utla,2022-10-21,51978,0,,
W06000018,Caerphilly,utla,2022-10-20,51978,40,,
W06000018,Caerphilly,utla,2022-10-19,51938,0,,
W06000018,Caerphilly,utla,2022-10-18,51938,0,,
W06000018,Caerphilly,utla,2022-10-17,51938,0,,
W06000018,Caerphilly,utla,2022-10-16,51938,0,,
W06000018,Caerphilly,utla,2022-10-15,51938,0,,
