areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-20,81778,22,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-19,81756,33,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-18,81723,37,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-17,81686,34,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-16,81652,130,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-15,81522,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-14,81522,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-13,81522,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-12,81522,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-11,81522,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-10,81522,44,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-09,81478,93,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-08,81385,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-07,81385,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-06,81385,32,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-05,81353,36,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-04,81317,45,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-03,81272,132,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-02,81140,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-05-01,81140,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-30,81140,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-29,81140,28,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-28,81112,26,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-27,81086,38,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-26,81048,53,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-25,80995,120,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-24,80875,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-23,80875,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-22,80875,70,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-21,80805,97,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-20,80708,52,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-19,80656,215,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-18,80441,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-17,80441,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-16,80441,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-15,80441,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-14,80441,58,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-13,80383,51,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-12,80332,24,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-11,80308,169,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-10,80139,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-09,80139,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-08,80139,98,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-07,80041,103,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-06,79938,89,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-05,79849,105,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-04,79744,249,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-03,79495,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-02,79495,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-04-01,79495,86,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-31,79409,126,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-30,79283,117,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-29,79166,131,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-28,79035,306,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-27,78729,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-26,78729,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-25,78729,174,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-24,78555,212,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-23,78343,177,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-22,78166,218,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-21,77948,436,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-20,77512,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-19,77512,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-18,77512,300,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-17,77212,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-16,77212,205,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-15,77007,229,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-14,76778,483,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-13,76295,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-12,76295,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-11,76295,195,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-10,76100,214,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-09,75886,231,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-08,75655,237,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-07,75418,553,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-06,74865,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-05,74865,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-04,74865,391,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-03,74474,12,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-02,74462,219,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-03-01,74243,239,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-02-28,74004,500,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-02-27,73504,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-02-26,73504,0,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-02-25,73504,216,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-02-24,73288,293,,
N09000002,"Armagh City, Banbridge and Craigavon",utla,2022-02-23,72995,188,,
