areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
W06000010,Carmarthenshire,utla,2023-01-05,48830,47,,
W06000010,Carmarthenshire,utla,2023-01-04,48783,0,,
W06000010,Carmarthenshire,utla,2023-01-03,48783,0,,
W06000010,Carmarthenshire,utla,2023-01-02,48783,0,,
W06000010,Carmarthenshire,utla,2023-01-01,48783,0,,
W06000010,Carmarthenshire,utla,2022-12-31,48783,0,,
W06000010,Carmarthenshire,utla,2022-12-30,48783,0,,
W06000010,Carmarthenshire,utla,2022-12-29,48783,52,,
W06000010,Carmarthenshire,utla,2022-12-28,48731,0,,
W06000010,Carmarthenshire,utla,2022-12-27,48731,0,,
W06000010,Carmarthenshire,utla,2022-12-26,48731,0,,
W06000010,Carmarthenshire,utla,2022-12-25,48731,0,,
W06000010,Carmarthenshire,utla,2022-12-24,48731,0,,
W06000010,Carmarthenshire,utla,2022-12-23,48731,0,,
W06000010,Carmarthenshire,utla,2022-12-22,48731,52,,
W06000010,Carmarthenshire,utla,2022-12-21,48679,0,,
W06000010,Carmarthenshire,utla,2022-12-20,48679,0,,
W06000010,Carmarthenshire,utla,2022-12-19,48679,0,,
W06000010,Carmarthenshire,utla,2022-12-18,48679,0,,
W06000010,Carmarthenshire,utla,2022-12-17,48679,0,,
W06000010,Carmarthenshire,utla,2022-12-16,48679,0,,
W06000010,Carmarthenshire,utla,2022-12-15,48679,33,,
W06000010,Carmarthenshire,utla,2022-12-14,48646,0,,
W06000010,Carmarthenshire,utla,2022-12-13,48646,0,,
W06000010,Carmarthenshire,utla,2022-12-12,48646,0,,
W06000010,Carmarthenshire,utla,2022-12-11,48646,0,,
W06000010,Carmarthenshire,utla,2022-12-10,48646,0,,
W06000010,Carmarthenshire,utla,2022-12-09,48646,0,,
W06000010,Carmarthenshire,utla,2022-12-08,48646,17,,
W06000010,Carmarthenshire,utla,2022-12-07,48629,0,,
W06000010,Carmarthenshire,utla,2022-12-06,48629,0,,
W06000010,Carmarthenshire,utla,2022-12-05,48629,0,,
W06000010,Carmarthenshire,utla,2022-12-04,48629,0,,
W06000010,Carmarthenshire,utla,2022-12-03,48629,0,,
W06000010,Carmarthenshire,utla,2022-12-02,48629,0,,
W06000010,Carmarthenshire,utla,2022-12-01,48629,15,,
W06000010,Carmarthenshire,utla,2022-11-30,48614,0,,
W06000010,Carmarthenshire,utla,2022-11-29,48614,0,,
W06000010,Carmarthenshire,utla,2022-11-28,48614,0,,
W06000010,Carmarthenshire,utla,2022-11-27,48614,0,,
W06000010,Carmarthenshire,utla,2022-11-26,48614,0,,
W06000010,Carmarthenshire,utla,2022-11-25,48614,0,,
W06000010,Carmarthenshire,utla,2022-11-24,48614,11,,
W06000010,Carmarthenshire,utla,2022-11-23,48603,0,,
W06000010,Carmarthenshire,utla,2022-11-22,48603,0,,
W06000010,Carmarthenshire,utla,2022-11-21,48603,0,,
W06000010,Carmarthenshire,utla,2022-11-20,48603,0,,
W06000010,Carmarthenshire,utla,2022-11-19,48603,0,,
W06000010,Carmarthenshire,utla,2022-11-18,48603,0,,
W06000010,Carmarthenshire,utla,2022-11-17,48603,10,,
W06000010,Carmarthenshire,utla,2022-11-16,48593,0,,
W06000010,Carmarthenshire,utla,2022-11-15,48593,0,,
W06000010,Carmarthenshire,utla,2022-11-14,48593,0,,
W06000010,Carmarthenshire,utla,2022-11-13,48593,0,,
W06000010,Carmarthenshire,utla,2022-11-12,48593,0,,
W06000010,Carmarthenshire,utla,2022-11-11,48593,0,,
W06000010,Carmarthenshire,utla,2022-11-10,48593,12,,
W06000010,Carmarthenshire,utla,2022-11-09,48581,0,,
W06000010,Carmarthenshire,utla,2022-11-08,48581,0,,
