areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E06000058,"Bournemouth, Christchurch and Poole",utla,2023-01-05,148842,343,,
E06000058,"Bournemouth, Christchurch and Poole",utla,2023-01-04,148499,0,0,15
E06000058,"Bournemouth, Christchurch and Poole",utla,2023-01-03,148499,0,0,27
E06000058,"Bournemouth, Christchurch and Poole",utla,2023-01-02,148499,0,0,33
E06000058,"Bournemouth, Christchurch and Poole",utla,2023-01-01,148499,0,0,21
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-31,148499,0,0,33
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-30,148499,0,2,36
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-29,148499,362,3,48
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-28,148137,0,1,32
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-27,148137,0,2,44
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-26,148137,0,1,32
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-25,148137,0,1,21
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-24,148137,0,1,32
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-23,148137,0,2,34
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-22,148137,494,0,53
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-21,147643,0,0,48
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-20,147643,0,0,62
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-19,147643,0,0,70
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-18,147643,0,3,43
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-17,147643,0,9,29
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-16,147643,0,0,38
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-15,147643,221,0,40
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-14,147422,0,2,44
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-13,147422,0,3,30
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-12,147422,0,0,26
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-11,147422,0,0,27
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-10,147422,0,1,9
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-09,147422,0,0,12
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-08,147422,227,0,17
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-07,147195,0,1,32
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-06,147195,0,2,26
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-05,147195,0,0,23
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-04,147195,0,0,20
E06000058,"Bournemouth, Christchurch and Poole",utla,2022-12-03,147195,0,0,20
