areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E08000002,Bury,utla,2023-01-05,71353,93,,
E08000002,Bury,utla,2023-01-04,71260,0,0,11
E08000002,Bury,utla,2023-01-03,71260,0,0,6
E08000002,Bury,utla,2023-01-02,71260,0,0,1
E08000002,Bury,utla,2023-01-01,71260,0,0,4
E08000002,Bury,utla,2022-12-31,71260,0,0,9
E08000002,Bury,utla,2022-12-30,71260,0,0,8
E08000002,Bury,utla,2022-12-29,71260,100,0,8
E08000002,Bury,utla,2022-12-28,71160,0,0,14
E08000002,Bury,utla,2022-12-27,71160,0,0,5
E08000002,Bury,utla,2022-12-26,71160,0,0,9
E08000002,Bury,utla,2022-12-25,71160,0,1,7
E08000002,Bury,utla,2022-12-24,71160,0,0,8
E08000002,Bury,utla,2022-12-23,71160,0,0,11
E08000002,Bury,utla,2022-12-22,71160,65,0,4
E08000002,Bury,utla,2022-12-21,71095,0,0,8
E08000002,Bury,utla,2022-12-20,71095,0,0,6
E08000002,Bury,utla,2022-12-19,71095,0,1,10
E08000002,Bury,utla,2022-12-18,71095,0,0,7
E08000002,Bury,utla,2022-12-17,71095,0,0,6
E08000002,Bury,utla,2022-12-16,71095,0,0,2
E08000002,Bury,utla,2022-12-15,71095,96,0,4
E08000002,Bury,utla,2022-12-14,70999,0,0,13
E08000002,Bury,utla,2022-12-13,70999,0,0,12
E08000002,Bury,utla,2022-12-12,70999,0,0,7
E08000002,Bury,utla,2022-12-11,70999,0,1,10
E08000002,Bury,utla,2022-12-10,70999,0,0,9
E08000002,Bury,utla,2022-12-09,70999,0,0,7
E08000002,Bury,utla,2022-12-08,70999,65,0,8
E08000002,Bury,utla,2022-12-07,70934,0,0,10
E08000002,Bury,utla,2022-12-06,70934,0,2,10
E08000002,Bury,utla,2022-12-05,70934,0,0,9
E08000002,Bury,utla,2022-12-04,70934,0,0,5
E08000002,Bury,utla,2022-12-03,70934,0,0,5
E08000002,Bury,utla,2022-12-02,70934,0,0,1
E08000002,Bury,utla,2022-12-01,70934,58,0,5
E08000002,Bury,utla,2022-11-30,70876,0,0,8
E08000002,Bury,utla,2022-11-29,70876,0,0,5
E08000002,Bury,utla,2022-11-28,70876,0,0,6
E08000002,Bury,utla,2022-11-27,70876,0,0,7
E08000002,Bury,utla,2022-11-26,70876,0,0,5
E08000002,Bury,utla,2022-11-25,70876,0,0,4
E08000002,Bury,utla,2022-11-24,70876,62,1,5
E08000002,Bury,utla,2022-11-23,70814,0,0,11
E08000002,Bury,utla,2022-11-22,70814,0,0,6
E08000002,Bury,utla,2022-11-21,70814,0,0,10
E08000002,Bury,utla,2022-11-20,70814,0,0,5
E08000002,Bury,utla,2022-11-19,70814,0,0,6
E08000002,Bury,utla,2022-11-18,70814,0,0,4
E08000002,Bury,utla,2022-11-17,70814,71,0,5
E08000002,Bury,utla,2022-11-16,70743,0,0,8
E08000002,Bury,utla,2022-11-15,70743,0,0,9
E08000002,Bury,utla,2022-11-14,70743,0,0,5
E08000002,Bury,utla,2022-11-13,70743,0,0,3
E08000002,Bury,utla,2022-11-12,70743,0,0,8
E08000002,Bury,utla,2022-11-11,70743,0,0,4
E08000002,Bury,utla,2022-11-10,70743,61,0,7
E08000002,Bury,utla,2022-11-09,70682,0,0,8
E08000002,Bury,utla,2022-11-08,70682,0,0,7
E08000002,Bury,utla,2022-11-07,70682,0,0,6
E08000002,Bury,utla,2022-11-06,70682,0,0,4
E08000002,Bury,utla,2022-11-05,70682,0,0,3
E08000002,Bury,utla,2022-11-04,70682,0,0,2
E08000002,Bury,utla,2022-11-03,70682,76,0,5
E08000002,Bury,utla,2022-11-02,70606,0,0,6
E08000002,Bury,utla,2022-11-01,70606,0,0,5
E08000002,Bury,utla,2022-10-31,70606,0,0,13
E08000002,Bury,utla,2022-10-30,70606,0,0,10
E08000002,Bury,utla,2022-10-29,70606,0,0,2
E08000002,Bury,utla,2022-10-28,70606,0,0,5
E08000002,Bury,utla,2022-10-27,70606,87,0,6
E08000002,Bury,utla,2022-10-26,70519,0,0,10
E08000002,Bury,utla,2022-10-25,70519,0,0,6
E08000002,Bury,utla,2022-10-24,70519,0,0,8
E08000002,Bury,utla,2022-10-23,70519,0,0,10
E08000002,Bury,utla,2022-10-22,70519,0,0,5
E08000002,Bury,utla,2022-10-21,70519,0,0,7
E08000002,Bury,utla,2022-10-20,70519,148,0,5
E08000002,Bury,utla,2022-10-19,70371,0,0,5
E08000002,Bury,utla,2022-10-18,70371,0,0,13
E08000002,Bury,utla,2022-10-17,70371,0,1,23
E08000002,Bury,utla,2022-10-16,70371,0,1,9
E08000002,Bury,utla,2022-10-15,70371,0,0,15
E08000002,Bury,utla,2022-10-14,70371,0,0,13
E08000002,Bury,utla,2022-10-13,70371,141,1,12
E08000002,Bury,utla,2022-10-12,70230,0,0,15
E08000002,Bury,utla,2022-10-11,70230,0,0,15
E08000002,Bury,utla,2022-10-10,70230,0,0,17
E08000002,Bury,utla,2022-10-09,70230,0,1,9
E08000002,Bury,utla,2022-10-08,70230,0,0,21
E08000002,Bury,utla,2022-10-07,70230,0,0,11
E08000002,Bury,utla,2022-10-06,70230,153,0,12
E08000002,Bury,utla,2022-10-05,70077,0,0,23
E08000002,Bury,utla,2022-10-04,70077,0,0,20
E08000002,Bury,utla,2022-10-03,70077,0,0,27
E08000002,Bury,utla,2022-10-02,70077,0,0,13
E08000002,Bury,utla,2022-10-01,70077,0,1,14
E08000002,Bury,utla,2022-09-30,70077,0,0,11
E08000002,Bury,utla,2022-09-29,70077,111,0,8
E08000002,Bury,utla,2022-09-28,69966,0,0,12
E08000002,Bury,utla,2022-09-27,69966,0,1,13
E08000002,Bury,utla,2022-09-26,69966,0,0,4
E08000002,Bury,utla,2022-09-25,69966,0,0,16
E08000002,Bury,utla,2022-09-24,69966,0,0,12
E08000002,Bury,utla,2022-09-23,69966,0,0,10
E08000002,Bury,utla,2022-09-22,69966,77,0,6
E08000002,Bury,utla,2022-09-21,69889,0,0,14
E08000002,Bury,utla,2022-09-20,69889,0,0,16
E08000002,Bury,utla,2022-09-19,69889,0,0,11
E08000002,Bury,utla,2022-09-18,69889,0,0,6
E08000002,Bury,utla,2022-09-17,69889,0,0,4
E08000002,Bury,utla,2022-09-16,69889,0,0,5
E08000002,Bury,utla,2022-09-15,69889,89,0,7
E08000002,Bury,utla,2022-09-14,69800,0,0,6
E08000002,Bury,utla,2022-09-13,69800,0,0,10
E08000002,Bury,utla,2022-09-12,69800,0,0,14
E08000002,Bury,utla,2022-09-11,69800,0,1,9
E08000002,Bury,utla,2022-09-10,69800,0,0,3
E08000002,Bury,utla,2022-09-09,69800,0,0,4
E08000002,Bury,utla,2022-09-08,69800,75,0,8
E08000002,Bury,utla,2022-09-07,69725,0,0,5
E08000002,Bury,utla,2022-09-06,69725,0,0,4
E08000002,Bury,utla,2022-09-05,69725,0,0,6
E08000002,Bury,utla,2022-09-04,69725,0,0,6
E08000002,Bury,utla,2022-09-03,69725,0,0,4
E08000002,Bury,utla,2022-09-02,69725,0,0,5
E08000002,Bury,utla,2022-09-01,69725,0,0,7
E08000002,Bury,utla,2022-08-31,69725,73,0,4
E08000002,Bury,utla,2022-08-30,69652,0,2,8
E08000002,Bury,utla,2022-08-29,69652,0,0,14
E08000002,Bury,utla,2022-08-28,69652,0,1,6
E08000002,Bury,utla,2022-08-27,69652,0,0,3
E08000002,Bury,utla,2022-08-26,69652,0,0,3
E08000002,Bury,utla,2022-08-25,69652,0,1,4
E08000002,Bury,utla,2022-08-24,69652,78,1,6
E08000002,Bury,utla,2022-08-23,69574,0,0,10
E08000002,Bury,utla,2022-08-22,69574,0,0,7
E08000002,Bury,utla,2022-08-21,69574,0,0,5
E08000002,Bury,utla,2022-08-20,69574,0,1,7
E08000002,Bury,utla,2022-08-19,69574,0,0,8
E08000002,Bury,utla,2022-08-18,69574,0,0,4
E08000002,Bury,utla,2022-08-17,69574,108,0,4
E08000002,Bury,utla,2022-08-16,69466,0,1,6
E08000002,Bury,utla,2022-08-15,69466,0,0,6
E08000002,Bury,utla,2022-08-14,69466,0,0,8
E08000002,Bury,utla,2022-08-13,69466,0,0,6
E08000002,Bury,utla,2022-08-12,69466,0,0,12
E08000002,Bury,utla,2022-08-11,69466,0,2,8
E08000002,Bury,utla,2022-08-10,69466,124,0,11
E08000002,Bury,utla,2022-08-09,69342,0,0,12
E08000002,Bury,utla,2022-08-08,69342,0,1,9
E08000002,Bury,utla,2022-08-07,69342,0,0,7
E08000002,Bury,utla,2022-08-06,69342,0,0,8
E08000002,Bury,utla,2022-08-05,69342,0,0,11
E08000002,Bury,utla,2022-08-04,69342,0,0,10
E08000002,Bury,utla,2022-08-03,69342,180,0,14
E08000002,Bury,utla,2022-08-02,69162,0,0,14
E08000002,Bury,utla,2022-08-01,69162,0,1,24
E08000002,Bury,utla,2022-07-31,69162,0,0,21
E08000002,Bury,utla,2022-07-30,69162,0,0,17
E08000002,Bury,utla,2022-07-29,69162,0,1,10
E08000002,Bury,utla,2022-07-28,69162,0,0,24
E08000002,Bury,utla,2022-07-27,69162,254,0,16
E08000002,Bury,utla,2022-07-26,68908,0,0,24
E08000002,Bury,utla,2022-07-25,68908,0,1,31
E08000002,Bury,utla,2022-07-24,68908,0,1,29
E08000002,Bury,utla,2022-07-23,68908,0,0,20
E08000002,Bury,utla,2022-07-22,68908,0,0,16
E08000002,Bury,utla,2022-07-21,68908,0,0,26
E08000002,Bury,utla,2022-07-20,68908,389,2,41
E08000002,Bury,utla,2022-07-19,68519,0,0,32
E08000002,Bury,utla,2022-07-18,68519,0,0,41
E08000002,Bury,utla,2022-07-17,68519,0,2,29
E08000002,Bury,utla,2022-07-16,68519,0,1,31
E08000002,Bury,utla,2022-07-15,68519,0,2,46
E08000002,Bury,utla,2022-07-14,68519,0,5,41
