areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E06000059,Dorset,utla,2023-01-05,121350,349,,
E06000059,Dorset,utla,2023-01-04,121001,0,0,17
E06000059,Dorset,utla,2023-01-03,121001,0,0,36
E06000059,Dorset,utla,2023-01-02,121001,0,0,38
E06000059,Dorset,utla,2023-01-01,121001,0,0,17
E06000059,Dorset,utla,2022-12-31,121001,0,0,33
E06000059,Dorset,utla,2022-12-30,121001,0,0,24
E06000059,Dorset,utla,2022-12-29,121001,396,5,25
E06000059,Dorset,utla,2022-12-28,120605,0,1,51
E06000059,Dorset,utla,2022-12-27,120605,0,2,29
E06000059,Dorset,utla,2022-12-26,120605,0,0,25
E06000059,Dorset,utla,2022-12-25,120605,0,0,30
E06000059,Dorset,utla,2022-12-24,120605,0,2,37
E06000059,Dorset,utla,2022-12-23,120605,0,5,33
E06000059,Dorset,utla,2022-12-22,120605,367,0,53
E06000059,Dorset,utla,2022-12-21,120238,0,1,49
E06000059,Dorset,utla,2022-12-20,120238,0,1,57
E06000059,Dorset,utla,2022-12-19,120238,0,3,45
E06000059,Dorset,utla,2022-12-18,120238,0,2,39
E06000059,Dorset,utla,2022-12-17,120238,0,0,28
E06000059,Dorset,utla,2022-12-16,120238,0,0,28
E06000059,Dorset,utla,2022-12-15,120238,269,2,29
E06000059,Dorset,utla,2022-12-14,119969,0,0,42
E06000059,Dorset,utla,2022-12-13,119969,0,0,41
E06000059,Dorset,utla,2022-12-12,119969,0,2,30
E06000059,Dorset,utla,2022-12-11,119969,0,1,34
E06000059,Dorset,utla,2022-12-10,119969,0,2,28
E06000059,Dorset,utla,2022-12-09,119969,0,1,21
E06000059,Dorset,utla,2022-12-08,119969,169,1,22
E06000059,Dorset,utla,2022-12-07,119800,0,0,23
E06000059,Dorset,utla,2022-12-06,119800,0,0,24
E06000059,Dorset,utla,2022-12-05,119800,0,0,26
E06000059,Dorset,utla,2022-12-04,119800,0,0,21
E06000059,Dorset,utla,2022-12-03,119800,0,0,7
E06000059,Dorset,utla,2022-12-02,119800,0,0,18
E06000059,Dorset,utla,2022-12-01,119800,179,0,15
E06000059,Dorset,utla,2022-11-30,119621,0,1,30
E06000059,Dorset,utla,2022-11-29,119621,0,0,13
E06000059,Dorset,utla,2022-11-28,119621,0,0,27
E06000059,Dorset,utla,2022-11-27,119621,0,0,20
E06000059,Dorset,utla,2022-11-26,119621,0,0,20
E06000059,Dorset,utla,2022-11-25,119621,0,2,14
E06000059,Dorset,utla,2022-11-24,119621,139,0,21
E06000059,Dorset,utla,2022-11-23,119482,0,0,16
E06000059,Dorset,utla,2022-11-22,119482,0,0,26
E06000059,Dorset,utla,2022-11-21,119482,0,1,15
E06000059,Dorset,utla,2022-11-20,119482,0,1,10
E06000059,Dorset,utla,2022-11-19,119482,0,1,9
E06000059,Dorset,utla,2022-11-18,119482,0,3,8
E06000059,Dorset,utla,2022-11-17,119482,196,1,11
E06000059,Dorset,utla,2022-11-16,119286,0,1,21
E06000059,Dorset,utla,2022-11-15,119286,0,0,18
E06000059,Dorset,utla,2022-11-14,119286,0,0,23
E06000059,Dorset,utla,2022-11-13,119286,0,0,29
E06000059,Dorset,utla,2022-11-12,119286,0,1,14
E06000059,Dorset,utla,2022-11-11,119286,0,0,10
E06000059,Dorset,utla,2022-11-10,119286,223,0,27
E06000059,Dorset,utla,2022-11-09,119063,0,1,29
E06000059,Dorset,utla,2022-11-08,119063,0,0,19
E06000059,Dorset,utla,2022-11-07,119063,0,3,37
E06000059,Dorset,utla,2022-11-06,119063,0,0,26
E06000059,Dorset,utla,2022-11-05,119063,0,0,10
E06000059,Dorset,utla,2022-11-04,119063,0,0,24
E06000059,Dorset,utla,2022-11-03,119063,265,1,21
E06000059,Dorset,utla,2022-11-02,118798,0,0,23
E06000059,Dorset,utla,2022-11-01,118798,0,1,36
E06000059,Dorset,utla,2022-10-31,118798,0,2,39
E06000059,Dorset,utla,2022-10-30,118798,0,1,24
E06000059,Dorset,utla,2022-10-29,118798,0,0,28
E06000059,Dorset,utla,2022-10-28,118798,0,1,38
E06000059,Dorset,utla,2022-10-27,118798,393,1,23
E06000059,Dorset,utla,2022-10-26,118405,0,0,25
E06000059,Dorset,utla,2022-10-25,118405,0,3,37
E06000059,Dorset,utla,2022-10-24,118405,0,2,42
E06000059,Dorset,utla,2022-10-23,118405,0,1,35
E06000059,Dorset,utla,2022-10-22,118405,0,2,34
E06000059,Dorset,utla,2022-10-21,118405,0,1,36
E06000059,Dorset,utla,2022-10-20,118405,520,2,42
E06000059,Dorset,utla,2022-10-19,117885,0,1,53
E06000059,Dorset,utla,2022-10-18,117885,0,1,76
E06000059,Dorset,utla,2022-10-17,117885,0,2,63
E06000059,Dorset,utla,2022-10-16,117885,0,2,66
E06000059,Dorset,utla,2022-10-15,117885,0,0,57
E06000059,Dorset,utla,2022-10-14,117885,0,1,43
E06000059,Dorset,utla,2022-10-13,117885,490,2,60
E06000059,Dorset,utla,2022-10-12,117395,0,3,50
E06000059,Dorset,utla,2022-10-11,117395,0,6,74
E06000059,Dorset,utla,2022-10-10,117395,0,3,59
E06000059,Dorset,utla,2022-10-09,117395,0,1,49
E06000059,Dorset,utla,2022-10-08,117395,0,2,55
E06000059,Dorset,utla,2022-10-07,117395,0,3,67
E06000059,Dorset,utla,2022-10-06,117395,512,1,42
E06000059,Dorset,utla,2022-10-05,116883,0,1,68
E06000059,Dorset,utla,2022-10-04,116883,0,1,59
E06000059,Dorset,utla,2022-10-03,116883,0,3,54
E06000059,Dorset,utla,2022-10-02,116883,0,1,57
E06000059,Dorset,utla,2022-10-01,116883,0,4,51
E06000059,Dorset,utla,2022-09-30,116883,0,0,70
E06000059,Dorset,utla,2022-09-29,116883,427,4,61
E06000059,Dorset,utla,2022-09-28,116456,0,0,48
E06000059,Dorset,utla,2022-09-27,116456,0,2,48
E06000059,Dorset,utla,2022-09-26,116456,0,3,53
E06000059,Dorset,utla,2022-09-25,116456,0,1,65
E06000059,Dorset,utla,2022-09-24,116456,0,0,32
E06000059,Dorset,utla,2022-09-23,116456,0,1,63
E06000059,Dorset,utla,2022-09-22,116456,289,0,41
E06000059,Dorset,utla,2022-09-21,116167,0,3,48
E06000059,Dorset,utla,2022-09-20,116167,0,5,45
E06000059,Dorset,utla,2022-09-19,116167,0,1,43
E06000059,Dorset,utla,2022-09-18,116167,0,1,27
E06000059,Dorset,utla,2022-09-17,116167,0,0,26
E06000059,Dorset,utla,2022-09-16,116167,0,0,23
E06000059,Dorset,utla,2022-09-15,116167,252,1,41
E06000059,Dorset,utla,2022-09-14,115915,0,3,43
E06000059,Dorset,utla,2022-09-13,115915,0,1,38
E06000059,Dorset,utla,2022-09-12,115915,0,0,36
E06000059,Dorset,utla,2022-09-11,115915,0,1,21
E06000059,Dorset,utla,2022-09-10,115915,0,1,24
E06000059,Dorset,utla,2022-09-09,115915,0,5,15
E06000059,Dorset,utla,2022-09-08,115915,306,1,16
E06000059,Dorset,utla,2022-09-07,115609,0,0,23
E06000059,Dorset,utla,2022-09-06,115609,0,2,32
E06000059,Dorset,utla,2022-09-05,115609,0,2,33
E06000059,Dorset,utla,2022-09-04,115609,0,1,33
E06000059,Dorset,utla,2022-09-03,115609,0,2,27
E06000059,Dorset,utla,2022-09-02,115609,0,1,15
E06000059,Dorset,utla,2022-09-01,115609,0,0,23
E06000059,Dorset,utla,2022-08-31,115609,187,1,23
E06000059,Dorset,utla,2022-08-30,115422,0,0,30
E06000059,Dorset,utla,2022-08-29,115422,0,1,21
E06000059,Dorset,utla,2022-08-28,115422,0,1,18
E06000059,Dorset,utla,2022-08-27,115422,0,0,17
E06000059,Dorset,utla,2022-08-26,115422,0,0,14
E06000059,Dorset,utla,2022-08-25,115422,0,0,21
E06000059,Dorset,utla,2022-08-24,115422,221,0,16
E06000059,Dorset,utla,2022-08-23,115201,0,1,23
E06000059,Dorset,utla,2022-08-22,115201,0,3,26
E06000059,Dorset,utla,2022-08-21,115201,0,1,27
E06000059,Dorset,utla,2022-08-20,115201,0,0,21
E06000059,Dorset,utla,2022-08-19,115201,0,2,23
E06000059,Dorset,utla,2022-08-18,115201,0,3,18
E06000059,Dorset,utla,2022-08-17,115201,274,1,21
E06000059,Dorset,utla,2022-08-16,114927,0,4,28
E06000059,Dorset,utla,2022-08-15,114927,0,2,36
E06000059,Dorset,utla,2022-08-14,114927,0,2,26
E06000059,Dorset,utla,2022-08-13,114927,0,0,17
E06000059,Dorset,utla,2022-08-12,114927,0,1,23
E06000059,Dorset,utla,2022-08-11,114927,0,0,37
E06000059,Dorset,utla,2022-08-10,114927,332,1,34
E06000059,Dorset,utla,2022-08-09,114595,0,2,41
E06000059,Dorset,utla,2022-08-08,114595,0,0,36
E06000059,Dorset,utla,2022-08-07,114595,0,0,38
E06000059,Dorset,utla,2022-08-06,114595,0,1,31
E06000059,Dorset,utla,2022-08-05,114595,0,1,20
E06000059,Dorset,utla,2022-08-04,114595,0,2,36
E06000059,Dorset,utla,2022-08-03,114595,413,0,40
E06000059,Dorset,utla,2022-08-02,114182,0,2,41
E06000059,Dorset,utla,2022-08-01,114182,0,0,54
E06000059,Dorset,utla,2022-07-31,114182,0,3,46
E06000059,Dorset,utla,2022-07-30,114182,0,0,26
E06000059,Dorset,utla,2022-07-29,114182,0,4,36
E06000059,Dorset,utla,2022-07-28,114182,0,4,49
E06000059,Dorset,utla,2022-07-27,114182,596,1,57
E06000059,Dorset,utla,2022-07-26,113586,0,5,67
E06000059,Dorset,utla,2022-07-25,113586,0,2,62
E06000059,Dorset,utla,2022-07-24,113586,0,1,74
E06000059,Dorset,utla,2022-07-23,113586,0,1,54
E06000059,Dorset,utla,2022-07-22,113586,0,2,70
E06000059,Dorset,utla,2022-07-21,113586,0,3,65
E06000059,Dorset,utla,2022-07-20,113586,880,1,78
E06000059,Dorset,utla,2022-07-19,112706,0,3,85
E06000059,Dorset,utla,2022-07-18,112706,0,1,89
E06000059,Dorset,utla,2022-07-17,112706,0,5,89
E06000059,Dorset,utla,2022-07-16,112706,0,1,85
E06000059,Dorset,utla,2022-07-15,112706,0,5,90
E06000059,Dorset,utla,2022-07-14,112706,0,3,116
E06000059,Dorset,utla,2022-07-13,112706,1265,3,128
E06000059,Dorset,utla,2022-07-12,111441,0,7,143
E06000059,Dorset,utla,2022-07-11,111441,0,4,167
E06000059,Dorset,utla,2022-07-10,111441,0,7,145
E06000059,Dorset,utla,2022-07-09,111441,0,4,121
E06000059,Dorset,utla,2022-07-08,111441,0,2,134
E06000059,Dorset,utla,2022-07-07,111441,0,9,153
E06000059,Dorset,utla,2022-07-06,111441,1060,5,169
E06000059,Dorset,utla,2022-07-05,110381,0,9,192
E06000059,Dorset,utla,2022-07-04,110381,0,10,237
E06000059,Dorset,utla,2022-07-03,110381,0,7,201
E06000059,Dorset,utla,2022-07-02,110381,0,3,143
E06000059,Dorset,utla,2022-07-01,110381,159,4,146
E06000059,Dorset,utla,2022-06-30,110222,208,1,148
E06000059,Dorset,utla,2022-06-29,110014,188,6,159
E06000059,Dorset,utla,2022-06-28,109826,177,2,159
E06000059,Dorset,utla,2022-06-27,109649,373,3,157
E06000059,Dorset,utla,2022-06-26,109276,0,7,128
E06000059,Dorset,utla,2022-06-25,109276,0,4,109
E06000059,Dorset,utla,2022-06-24,109276,118,6,82
E06000059,Dorset,utla,2022-06-23,109158,125,0,93
E06000059,Dorset,utla,2022-06-22,109033,142,2,120
E06000059,Dorset,utla,2022-06-21,108891,130,6,116
E06000059,Dorset,utla,2022-06-20,108761,291,3,115
E06000059,Dorset,utla,2022-06-19,108470,0,0,91
E06000059,Dorset,utla,2022-06-18,108470,0,0,100
E06000059,Dorset,utla,2022-06-17,108470,89,1,79
E06000059,Dorset,utla,2022-06-16,108381,86,0,67
E06000059,Dorset,utla,2022-06-15,108295,103,1,84
E06000059,Dorset,utla,2022-06-14,108192,85,1,79
E06000059,Dorset,utla,2022-06-13,108107,217,2,79
E06000059,Dorset,utla,2022-06-12,107890,0,2,69
E06000059,Dorset,utla,2022-06-11,107890,0,3,61
E06000059,Dorset,utla,2022-06-10,107890,61,1,54
E06000059,Dorset,utla,2022-06-09,107829,71,3,56
E06000059,Dorset,utla,2022-06-08,107758,73,0,68
E06000059,Dorset,utla,2022-06-07,107685,72,0,52
E06000059,Dorset,utla,2022-06-06,107613,207,3,71
E06000059,Dorset,utla,2022-06-05,107406,0,4,43
E06000059,Dorset,utla,2022-06-04,107406,0,0,28
E06000059,Dorset,utla,2022-06-03,107406,0,4,39
E06000059,Dorset,utla,2022-06-02,107406,0,0,29
E06000059,Dorset,utla,2022-06-01,107406,34,2,41
E06000059,Dorset,utla,2022-05-31,107372,53,0,30
