areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E08000026,Coventry,utla,2023-01-05,121423,192,,
E08000026,Coventry,utla,2023-01-04,121231,0,0,8
E08000026,Coventry,utla,2023-01-03,121231,0,0,13
E08000026,Coventry,utla,2023-01-02,121231,0,0,12
E08000026,Coventry,utla,2023-01-01,121231,0,1,9
E08000026,Coventry,utla,2022-12-31,121231,0,0,15
E08000026,Coventry,utla,2022-12-30,121231,0,0,8
E08000026,Coventry,utla,2022-12-29,121231,166,0,14
E08000026,Coventry,utla,2022-12-28,121065,0,1,9
E08000026,Coventry,utla,2022-12-27,121065,0,0,15
E08000026,Coventry,utla,2022-12-26,121065,0,0,14
E08000026,Coventry,utla,2022-12-25,121065,0,0,6
E08000026,Coventry,utla,2022-12-24,121065,0,0,9
E08000026,Coventry,utla,2022-12-23,121065,0,0,9
E08000026,Coventry,utla,2022-12-22,121065,190,0,11
E08000026,Coventry,utla,2022-12-21,120875,0,0,22
E08000026,Coventry,utla,2022-12-20,120875,0,0,23
E08000026,Coventry,utla,2022-12-19,120875,0,0,18
E08000026,Coventry,utla,2022-12-18,120875,0,0,8
E08000026,Coventry,utla,2022-12-17,120875,0,0,6
E08000026,Coventry,utla,2022-12-16,120875,0,0,13
E08000026,Coventry,utla,2022-12-15,120875,164,0,17
E08000026,Coventry,utla,2022-12-14,120711,0,0,21
E08000026,Coventry,utla,2022-12-13,120711,0,0,22
E08000026,Coventry,utla,2022-12-12,120711,0,0,19
E08000026,Coventry,utla,2022-12-11,120711,0,0,4
E08000026,Coventry,utla,2022-12-10,120711,0,0,11
E08000026,Coventry,utla,2022-12-09,120711,0,0,20
E08000026,Coventry,utla,2022-12-08,120711,117,0,17
E08000026,Coventry,utla,2022-12-07,120594,0,1,9
E08000026,Coventry,utla,2022-12-06,120594,0,0,10
E08000026,Coventry,utla,2022-12-05,120594,0,0,21
E08000026,Coventry,utla,2022-12-04,120594,0,0,15
E08000026,Coventry,utla,2022-12-03,120594,0,0,8
E08000026,Coventry,utla,2022-12-02,120594,0,0,12
E08000026,Coventry,utla,2022-12-01,120594,126,0,9
E08000026,Coventry,utla,2022-11-30,120468,0,0,11
E08000026,Coventry,utla,2022-11-29,120468,0,0,22
E08000026,Coventry,utla,2022-11-28,120468,0,0,11
E08000026,Coventry,utla,2022-11-27,120468,0,0,10
E08000026,Coventry,utla,2022-11-26,120468,0,0,11
E08000026,Coventry,utla,2022-11-25,120468,0,0,9
E08000026,Coventry,utla,2022-11-24,120468,113,0,4
E08000026,Coventry,utla,2022-11-23,120355,0,0,11
E08000026,Coventry,utla,2022-11-22,120355,0,1,6
E08000026,Coventry,utla,2022-11-21,120355,0,1,13
E08000026,Coventry,utla,2022-11-20,120355,0,0,7
E08000026,Coventry,utla,2022-11-19,120355,0,0,11
E08000026,Coventry,utla,2022-11-18,120355,0,0,5
E08000026,Coventry,utla,2022-11-17,120355,123,1,17
E08000026,Coventry,utla,2022-11-16,120232,0,0,16
E08000026,Coventry,utla,2022-11-15,120232,0,0,22
