areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
S12000006,Dumfries and Galloway,utla,2023-01-05,49394,0,,
S12000006,Dumfries and Galloway,utla,2023-01-04,49394,0,,
S12000006,Dumfries and Galloway,utla,2023-01-03,49394,0,,
S12000006,Dumfries and Galloway,utla,2023-01-02,49394,0,,
S12000006,Dumfries and Galloway,utla,2023-01-01,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-31,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-30,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-29,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-28,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-27,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-26,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-25,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-24,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-23,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-22,49394,0,,
S12000006,Dumfries and Galloway,utla,2022-12-21,49394,69,,
S12000006,Dumfries and Galloway,utla,2022-12-20,49325,0,,
S12000006,Dumfries and Galloway,utla,2022-12-19,49325,0,,
S12000006,Dumfries and Galloway,utla,2022-12-18,49325,0,0,12
S12000006,Dumfries and Galloway,utla,2022-12-17,49325,0,0,5
S12000006,Dumfries and Galloway,utla,2022-12-16,49325,0,0,12
S12000006,Dumfries and Galloway,utla,2022-12-15,49325,0,0,7
S12000006,Dumfries and Galloway,utla,2022-12-14,49325,61,0,5
S12000006,Dumfries and Galloway,utla,2022-12-13,49264,0,0,11
S12000006,Dumfries and Galloway,utla,2022-12-12,49264,0,0,5
S12000006,Dumfries and Galloway,utla,2022-12-11,49264,0,0,8
S12000006,Dumfries and Galloway,utla,2022-12-10,49264,0,0,0
S12000006,Dumfries and Galloway,utla,2022-12-09,49264,0,1,7
S12000006,Dumfries and Galloway,utla,2022-12-08,49264,0,0,2
S12000006,Dumfries and Galloway,utla,2022-12-07,49264,27,0,4
S12000006,Dumfries and Galloway,utla,2022-12-06,49237,0,0,10
S12000006,Dumfries and Galloway,utla,2022-12-05,49237,0,1,4
S12000006,Dumfries and Galloway,utla,2022-12-04,49237,0,0,2
S12000006,Dumfries and Galloway,utla,2022-12-03,49237,0,0,3
S12000006,Dumfries and Galloway,utla,2022-12-02,49237,0,1,1
S12000006,Dumfries and Galloway,utla,2022-12-01,49237,0,0,3
S12000006,Dumfries and Galloway,utla,2022-11-30,49237,38,0,2
S12000006,Dumfries and Galloway,utla,2022-11-29,49199,0,0,4
S12000006,Dumfries and Galloway,utla,2022-11-28,49199,0,0,3
S12000006,Dumfries and Galloway,utla,2022-11-27,49199,0,0,8
S12000006,Dumfries and Galloway,utla,2022-11-26,49199,0,0,1
S12000006,Dumfries and Galloway,utla,2022-11-25,49199,0,0,1
S12000006,Dumfries and Galloway,utla,2022-11-24,49199,0,0,2
S12000006,Dumfries and Galloway,utla,2022-11-23,49199,48,0,1
S12000006,Dumfries and Galloway,utla,2022-11-22,49151,0,0,4
S12000006,Dumfries and Galloway,utla,2022-11-21,49151,0,3,4
S12000006,Dumfries and Galloway,utla,2022-11-20,49151,0,0,10
S12000006,Dumfries and Galloway,utla,2022-11-19,49151,0,0,2
S12000006,Dumfries and Galloway,utla,2022-11-18,49151,0,0,1
S12000006,Dumfries and Galloway,utla,2022-11-17,49151,0,0,2
S12000006,Dumfries and Galloway,utla,2022-11-16,49151,72,1,1
S12000006,Dumfries and Galloway,utla,2022-11-15,49079,0,0,7
S12000006,Dumfries and Galloway,utla,2022-11-14,49079,0,0,9
S12000006,Dumfries and Galloway,utla,2022-11-13,49079,0,0,6
S12000006,Dumfries and Galloway,utla,2022-11-12,49079,0,0,6
S12000006,Dumfries and Galloway,utla,2022-11-11,49079,0,0,4
S12000006,Dumfries and Galloway,utla,2022-11-10,49079,0,2,6
S12000006,Dumfries and Galloway,utla,2022-11-09,49079,68,0,4
S12000006,Dumfries and Galloway,utla,2022-11-08,49011,0,0,5
S12000006,Dumfries and Galloway,utla,2022-11-07,49011,0,2,8
S12000006,Dumfries and Galloway,utla,2022-11-06,49011,0,1,5
S12000006,Dumfries and Galloway,utla,2022-11-05,49011,0,0,4
S12000006,Dumfries and Galloway,utla,2022-11-04,49011,0,0,2
S12000006,Dumfries and Galloway,utla,2022-11-03,49011,0,0,7
S12000006,Dumfries and Galloway,utla,2022-11-02,49011,77,0,14
S12000006,Dumfries and Galloway,utla,2022-11-01,48934,0,1,7
S12000006,Dumfries and Galloway,utla,2022-10-31,48934,0,1,4
S12000006,Dumfries and Galloway,utla,2022-10-30,48934,0,0,7
S12000006,Dumfries and Galloway,utla,2022-10-29,48934,0,0,4
S12000006,Dumfries and Galloway,utla,2022-10-28,48934,0,0,5
S12000006,Dumfries and Galloway,utla,2022-10-27,48934,0,0,14
S12000006,Dumfries and Galloway,utla,2022-10-26,48934,71,0,9
S12000006,Dumfries and Galloway,utla,2022-10-25,48863,0,0,3
S12000006,Dumfries and Galloway,utla,2022-10-24,48863,0,1,8
S12000006,Dumfries and Galloway,utla,2022-10-23,48863,0,0,7
S12000006,Dumfries and Galloway,utla,2022-10-22,48863,0,0,8
S12000006,Dumfries and Galloway,utla,2022-10-21,48863,0,0,3
