areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E08000033,Calderdale,utla,2023-01-05,72603,98,,
E08000033,Calderdale,utla,2023-01-04,72505,0,0,5
E08000033,Calderdale,utla,2023-01-03,72505,0,1,10
E08000033,Calderdale,utla,2023-01-02,72505,0,0,12
E08000033,Calderdale,utla,2023-01-01,72505,0,0,9
E08000033,Calderdale,utla,2022-12-31,72505,0,0,6
E08000033,Calderdale,utla,2022-12-30,72505,0,0,13
E08000033,Calderdale,utla,2022-12-29,72505,78,0,11
E08000033,Calderdale,utla,2022-12-28,72427,0,0,13
E08000033,Calderdale,utla,2022-12-27,72427,0,0,10
E08000033,Calderdale,utla,2022-12-26,72427,0,0,9
E08000033,Calderdale,utla,2022-12-25,72427,0,0,9
E08000033,Calderdale,utla,2022-12-24,72427,0,0,5
E08000033,Calderdale,utla,2022-12-23,72427,0,0,10
E08000033,Calderdale,utla,2022-12-22,72427,67,0,9
E08000033,Calderdale,utla,2022-12-21,72360,0,0,6
E08000033,Calderdale,utla,2022-12-20,72360,0,0,7
E08000033,Calderdale,utla,2022-12-19,72360,0,0,9
E08000033,Calderdale,utla,2022-12-18,72360,0,0,11
E08000033,Calderdale,utla,2022-12-17,72360,0,0,9
E08000033,Calderdale,utla,2022-12-16,72360,0,0,2
E08000033,Calderdale,utla,2022-12-15,72360,59,0,5
E08000033,Calderdale,utla,2022-12-14,72301,0,0,7
E08000033,Calderdale,utla,2022-12-13,72301,0,0,8
E08000033,Calderdale,utla,2022-12-12,72301,0,0,10
E08000033,Calderdale,utla,2022-12-11,72301,0,0,6
E08000033,Calderdale,utla,2022-12-10,72301,0,0,6
E08000033,Calderdale,utla,2022-12-09,72301,0,0,3
E08000033,Calderdale,utla,2022-12-08,72301,50,0,2
E08000033,Calderdale,utla,2022-12-07,72251,0,0,4
E08000033,Calderdale,utla,2022-12-06,72251,0,0,6
E08000033,Calderdale,utla,2022-12-05,72251,0,0,3
E08000033,Calderdale,utla,2022-12-04,72251,0,0,5
E08000033,Calderdale,utla,2022-12-03,72251,0,0,3
E08000033,Calderdale,utla,2022-12-02,72251,0,0,2
E08000033,Calderdale,utla,2022-12-01,72251,65,0,5
E08000033,Calderdale,utla,2022-11-30,72186,0,0,3
E08000033,Calderdale,utla,2022-11-29,72186,0,0,6
E08000033,Calderdale,utla,2022-11-28,72186,0,1,3
E08000033,Calderdale,utla,2022-11-27,72186,0,0,16
E08000033,Calderdale,utla,2022-11-26,72186,0,0,8
E08000033,Calderdale,utla,2022-11-25,72186,0,0,5
E08000033,Calderdale,utla,2022-11-24,72186,65,0,6
E08000033,Calderdale,utla,2022-11-23,72121,0,0,5
E08000033,Calderdale,utla,2022-11-22,72121,0,0,16
E08000033,Calderdale,utla,2022-11-21,72121,0,0,8
E08000033,Calderdale,utla,2022-11-20,72121,0,0,7
E08000033,Calderdale,utla,2022-11-19,72121,0,0,3
E08000033,Calderdale,utla,2022-11-18,72121,0,0,3
E08000033,Calderdale,utla,2022-11-17,72121,50,1,4
E08000033,Calderdale,utla,2022-11-16,72071,0,0,8
E08000033,Calderdale,utla,2022-11-15,72071,0,0,10
E08000033,Calderdale,utla,2022-11-14,72071,0,0,3
E08000033,Calderdale,utla,2022-11-13,72071,0,0,1
E08000033,Calderdale,utla,2022-11-12,72071,0,0,6
E08000033,Calderdale,utla,2022-11-11,72071,0,0,2
E08000033,Calderdale,utla,2022-11-10,72071,60,0,5
E08000033,Calderdale,utla,2022-11-09,72011,0,0,4
E08000033,Calderdale,utla,2022-11-08,72011,0,0,9
E08000033,Calderdale,utla,2022-11-07,72011,0,0,14
E08000033,Calderdale,utla,2022-11-06,72011,0,0,5
E08000033,Calderdale,utla,2022-11-05,72011,0,0,3
E08000033,Calderdale,utla,2022-11-04,72011,0,1,5
E08000033,Calderdale,utla,2022-11-03,72011,76,0,6
E08000033,Calderdale,utla,2022-11-02,71935,0,0,7
E08000033,Calderdale,utla,2022-11-01,71935,0,0,13
E08000033,Calderdale,utla,2022-10-31,71935,0,1,8
E08000033,Calderdale,utla,2022-10-30,71935,0,0,6
E08000033,Calderdale,utla,2022-10-29,71935,0,0,8
E08000033,Calderdale,utla,2022-10-28,71935,0,0,6
E08000033,Calderdale,utla,2022-10-27,71935,150,0,9
E08000033,Calderdale,utla,2022-10-26,71785,0,1,11
E08000033,Calderdale,utla,2022-10-25,71785,0,0,10
E08000033,Calderdale,utla,2022-10-24,71785,0,2,15
E08000033,Calderdale,utla,2022-10-23,71785,0,0,14
E08000033,Calderdale,utla,2022-10-22,71785,0,4,14
E08000033,Calderdale,utla,2022-10-21,71785,0,0,13
E08000033,Calderdale,utla,2022-10-20,71785,165,5,14
E08000033,Calderdale,utla,2022-10-19,71620,0,0,21
E08000033,Calderdale,utla,2022-10-18,71620,0,0,17
E08000033,Calderdale,utla,2022-10-17,71620,0,0,19
E08000033,Calderdale,utla,2022-10-16,71620,0,0,11
E08000033,Calderdale,utla,2022-10-15,71620,0,0,25
E08000033,Calderdale,utla,2022-10-14,71620,0,0,25
E08000033,Calderdale,utla,2022-10-13,71620,170,0,19
E08000033,Calderdale,utla,2022-10-12,71450,0,0,16
E08000033,Calderdale,utla,2022-10-11,71450,0,0,24
E08000033,Calderdale,utla,2022-10-10,71450,0,1,20
E08000033,Calderdale,utla,2022-10-09,71450,0,0,18
E08000033,Calderdale,utla,2022-10-08,71450,0,0,7
E08000033,Calderdale,utla,2022-10-07,71450,0,0,22
E08000033,Calderdale,utla,2022-10-06,71450,156,0,25
E08000033,Calderdale,utla,2022-10-05,71294,0,0,12
E08000033,Calderdale,utla,2022-10-04,71294,0,0,30
E08000033,Calderdale,utla,2022-10-03,71294,0,0,27
E08000033,Calderdale,utla,2022-10-02,71294,0,1,16
E08000033,Calderdale,utla,2022-10-01,71294,0,0,17
E08000033,Calderdale,utla,2022-09-30,71294,0,0,11
E08000033,Calderdale,utla,2022-09-29,71294,130,0,9
E08000033,Calderdale,utla,2022-09-28,71164,0,0,15
E08000033,Calderdale,utla,2022-09-27,71164,0,0,21
E08000033,Calderdale,utla,2022-09-26,71164,0,0,17
E08000033,Calderdale,utla,2022-09-25,71164,0,1,21
E08000033,Calderdale,utla,2022-09-24,71164,0,0,6
E08000033,Calderdale,utla,2022-09-23,71164,0,0,13
E08000033,Calderdale,utla,2022-09-22,71164,95,1,18
E08000033,Calderdale,utla,2022-09-21,71069,0,0,14
E08000033,Calderdale,utla,2022-09-20,71069,0,1,22
E08000033,Calderdale,utla,2022-09-19,71069,0,0,12
E08000033,Calderdale,utla,2022-09-18,71069,0,0,11
E08000033,Calderdale,utla,2022-09-17,71069,0,0,5
E08000033,Calderdale,utla,2022-09-16,71069,0,0,6
E08000033,Calderdale,utla,2022-09-15,71069,58,1,4
