areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E08000027,Dudley,utla,2023-01-05,118203,181,,
E08000027,Dudley,utla,2023-01-04,118022,0,0,11
E08000027,Dudley,utla,2023-01-03,118022,0,0,26
E08000027,Dudley,utla,2023-01-02,118022,0,1,20
E08000027,Dudley,utla,2023-01-01,118022,0,0,13
E08000027,Dudley,utla,2022-12-31,118022,0,0,12
E08000027,Dudley,utla,2022-12-30,118022,0,0,18
E08000027,Dudley,utla,2022-12-29,118022,172,0,24
E08000027,Dudley,utla,2022-12-28,117850,0,0,21
E08000027,Dudley,utla,2022-12-27,117850,0,0,16
E08000027,Dudley,utla,2022-12-26,117850,0,0,15
E08000027,Dudley,utla,2022-12-25,117850,0,1,20
E08000027,Dudley,utla,2022-12-24,117850,0,0,13
E08000027,Dudley,utla,2022-12-23,117850,0,0,16
E08000027,Dudley,utla,2022-12-22,117850,196,0,21
E08000027,Dudley,utla,2022-12-21,117654,0,0,25
E08000027,Dudley,utla,2022-12-20,117654,0,0,30
E08000027,Dudley,utla,2022-12-19,117654,0,0,22
E08000027,Dudley,utla,2022-12-18,117654,0,0,16
E08000027,Dudley,utla,2022-12-17,117654,0,1,15
E08000027,Dudley,utla,2022-12-16,117654,0,0,18
E08000027,Dudley,utla,2022-12-15,117654,146,0,14
E08000027,Dudley,utla,2022-12-14,117508,0,0,15
E08000027,Dudley,utla,2022-12-13,117508,0,0,15
E08000027,Dudley,utla,2022-12-12,117508,0,1,21
E08000027,Dudley,utla,2022-12-11,117508,0,1,12
E08000027,Dudley,utla,2022-12-10,117508,0,0,12
E08000027,Dudley,utla,2022-12-09,117508,0,0,17
E08000027,Dudley,utla,2022-12-08,117508,171,1,18
E08000027,Dudley,utla,2022-12-07,117337,0,0,24
E08000027,Dudley,utla,2022-12-06,117337,0,2,27
E08000027,Dudley,utla,2022-12-05,117337,0,0,12
E08000027,Dudley,utla,2022-12-04,117337,0,0,10
E08000027,Dudley,utla,2022-12-03,117337,0,1,6
E08000027,Dudley,utla,2022-12-02,117337,0,0,10
E08000027,Dudley,utla,2022-12-01,117337,110,0,10
E08000027,Dudley,utla,2022-11-30,117227,0,0,16
E08000027,Dudley,utla,2022-11-29,117227,0,0,11
E08000027,Dudley,utla,2022-11-28,117227,0,5,9
E08000027,Dudley,utla,2022-11-27,117227,0,0,12
E08000027,Dudley,utla,2022-11-26,117227,0,0,10
E08000027,Dudley,utla,2022-11-25,117227,0,0,6
E08000027,Dudley,utla,2022-11-24,117227,96,0,10
E08000027,Dudley,utla,2022-11-23,117131,0,0,11
E08000027,Dudley,utla,2022-11-22,117131,0,0,11
E08000027,Dudley,utla,2022-11-21,117131,0,0,19
E08000027,Dudley,utla,2022-11-20,117131,0,0,6
E08000027,Dudley,utla,2022-11-19,117131,0,0,11
E08000027,Dudley,utla,2022-11-18,117131,0,0,8
E08000027,Dudley,utla,2022-11-17,117131,107,0,10
E08000027,Dudley,utla,2022-11-16,117024,0,0,3
E08000027,Dudley,utla,2022-11-15,117024,0,0,21
E08000027,Dudley,utla,2022-11-14,117024,0,0,21
E08000027,Dudley,utla,2022-11-13,117024,0,0,12
E08000027,Dudley,utla,2022-11-12,117024,0,0,3
E08000027,Dudley,utla,2022-11-11,117024,0,0,10
E08000027,Dudley,utla,2022-11-10,117024,139,0,8
E08000027,Dudley,utla,2022-11-09,116885,0,0,6
E08000027,Dudley,utla,2022-11-08,116885,0,0,15
E08000027,Dudley,utla,2022-11-07,116885,0,0,14
E08000027,Dudley,utla,2022-11-06,116885,0,1,18
E08000027,Dudley,utla,2022-11-05,116885,0,0,12
E08000027,Dudley,utla,2022-11-04,116885,0,0,18
E08000027,Dudley,utla,2022-11-03,116885,148,1,14
E08000027,Dudley,utla,2022-11-02,116737,0,0,10
E08000027,Dudley,utla,2022-11-01,116737,0,0,11
E08000027,Dudley,utla,2022-10-31,116737,0,0,23
E08000027,Dudley,utla,2022-10-30,116737,0,0,20
E08000027,Dudley,utla,2022-10-29,116737,0,0,10
E08000027,Dudley,utla,2022-10-28,116737,0,0,18
E08000027,Dudley,utla,2022-10-27,116737,204,1,15
E08000027,Dudley,utla,2022-10-26,116533,0,0,16
E08000027,Dudley,utla,2022-10-25,116533,0,4,16
E08000027,Dudley,utla,2022-10-24,116533,0,0,19
E08000027,Dudley,utla,2022-10-23,116533,0,0,17
E08000027,Dudley,utla,2022-10-22,116533,0,0,18
E08000027,Dudley,utla,2022-10-21,116533,0,0,23
E08000027,Dudley,utla,2022-10-20,116533,272,0,22
E08000027,Dudley,utla,2022-10-19,116261,0,2,33
E08000027,Dudley,utla,2022-10-18,116261,0,0,24
E08000027,Dudley,utla,2022-10-17,116261,0,1,26
E08000027,Dudley,utla,2022-10-16,116261,0,0,25
E08000027,Dudley,utla,2022-10-15,116261,0,0,23
E08000027,Dudley,utla,2022-10-14,116261,0,1,20
E08000027,Dudley,utla,2022-10-13,116261,339,0,29
E08000027,Dudley,utla,2022-10-12,115922,0,3,39
E08000027,Dudley,utla,2022-10-11,115922,0,1,40
E08000027,Dudley,utla,2022-10-10,115922,0,0,49
E08000027,Dudley,utla,2022-10-09,115922,0,1,46
E08000027,Dudley,utla,2022-10-08,115922,0,0,25
E08000027,Dudley,utla,2022-10-07,115922,0,1,33
E08000027,Dudley,utla,2022-10-06,115922,331,2,35
E08000027,Dudley,utla,2022-10-05,115591,0,2,50
E08000027,Dudley,utla,2022-10-04,115591,0,0,46
E08000027,Dudley,utla,2022-10-03,115591,0,1,55
E08000027,Dudley,utla,2022-10-02,115591,0,0,33
E08000027,Dudley,utla,2022-10-01,115591,0,2,26
E08000027,Dudley,utla,2022-09-30,115591,0,1,36
E08000027,Dudley,utla,2022-09-29,115591,240,1,38
