areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
S12000042,Dundee City,utla,2023-01-05,58114,0,,
S12000042,Dundee City,utla,2023-01-04,58114,0,,
S12000042,Dundee City,utla,2023-01-03,58114,0,,
S12000042,Dundee City,utla,2023-01-02,58114,0,,
S12000042,Dundee City,utla,2023-01-01,58114,0,,
S12000042,Dundee City,utla,2022-12-31,58114,0,,
S12000042,Dundee City,utla,2022-12-30,58114,0,,
S12000042,Dundee City,utla,2022-12-29,58114,0,,
S12000042,Dundee City,utla,2022-12-28,58114,0,,
S12000042,Dundee City,utla,2022-12-27,58114,0,,
S12000042,Dundee City,utla,2022-12-26,58114,0,,
S12000042,Dundee City,utla,2022-12-25,58114,0,,
S12000042,Dundee City,utla,2022-12-24,58114,0,,
S12000042,Dundee City,utla,2022-12-23,58114,0,,
S12000042,Dundee City,utla,2022-12-22,58114,0,,
S12000042,Dundee City,utla,2022-12-21,58114,52,,
S12000042,Dundee City,utla,2022-12-20,58062,0,,
S12000042,Dundee City,utla,2022-12-19,58062,0,,
S12000042,Dundee City,utla,2022-12-18,58062,0,0,4
S12000042,Dundee City,utla,2022-12-17,58062,0,0,2
S12000042,Dundee City,utla,2022-12-16,58062,0,0,3
S12000042,Dundee City,utla,2022-12-15,58062,0,0,4
S12000042,Dundee City,utla,2022-12-14,58062,37,0,3
S12000042,Dundee City,utla,2022-12-13,58025,0,0,4
S12000042,Dundee City,utla,2022-12-12,58025,0,0,2
S12000042,Dundee City,utla,2022-12-11,58025,0,0,6
S12000042,Dundee City,utla,2022-12-10,58025,0,0,2
S12000042,Dundee City,utla,2022-12-09,58025,0,0,3
S12000042,Dundee City,utla,2022-12-08,58025,0,0,3
S12000042,Dundee City,utla,2022-12-07,58025,47,0,2
S12000042,Dundee City,utla,2022-12-06,57978,0,0,5
S12000042,Dundee City,utla,2022-12-05,57978,0,0,1
S12000042,Dundee City,utla,2022-12-04,57978,0,0,7
S12000042,Dundee City,utla,2022-12-03,57978,0,0,1
S12000042,Dundee City,utla,2022-12-02,57978,0,1,0
S12000042,Dundee City,utla,2022-12-01,57978,0,0,2
S12000042,Dundee City,utla,2022-11-30,57978,50,1,5
S12000042,Dundee City,utla,2022-11-29,57928,0,0,7
S12000042,Dundee City,utla,2022-11-28,57928,0,0,5
S12000042,Dundee City,utla,2022-11-27,57928,0,2,4
S12000042,Dundee City,utla,2022-11-26,57928,0,0,2
S12000042,Dundee City,utla,2022-11-25,57928,0,0,2
S12000042,Dundee City,utla,2022-11-24,57928,0,0,3
S12000042,Dundee City,utla,2022-11-23,57928,48,0,5
S12000042,Dundee City,utla,2022-11-22,57880,0,0,1
S12000042,Dundee City,utla,2022-11-21,57880,0,0,6
S12000042,Dundee City,utla,2022-11-20,57880,0,0,4
S12000042,Dundee City,utla,2022-11-19,57880,0,0,2
S12000042,Dundee City,utla,2022-11-18,57880,0,0,2
S12000042,Dundee City,utla,2022-11-17,57880,0,0,6
S12000042,Dundee City,utla,2022-11-16,57880,74,0,2
S12000042,Dundee City,utla,2022-11-15,57806,0,0,7
S12000042,Dundee City,utla,2022-11-14,57806,0,1,7
S12000042,Dundee City,utla,2022-11-13,57806,0,1,7
S12000042,Dundee City,utla,2022-11-12,57806,0,0,7
S12000042,Dundee City,utla,2022-11-11,57806,0,2,7
S12000042,Dundee City,utla,2022-11-10,57806,0,0,5
S12000042,Dundee City,utla,2022-11-09,57806,77,0,6
S12000042,Dundee City,utla,2022-11-08,57729,0,1,10
S12000042,Dundee City,utla,2022-11-07,57729,0,0,5
S12000042,Dundee City,utla,2022-11-06,57729,0,0,5
S12000042,Dundee City,utla,2022-11-05,57729,0,0,5
S12000042,Dundee City,utla,2022-11-04,57729,0,1,4
S12000042,Dundee City,utla,2022-11-03,57729,0,0,6
S12000042,Dundee City,utla,2022-11-02,57729,110,0,8
S12000042,Dundee City,utla,2022-11-01,57619,0,3,11
S12000042,Dundee City,utla,2022-10-31,57619,0,1,13
S12000042,Dundee City,utla,2022-10-30,57619,0,1,10
S12000042,Dundee City,utla,2022-10-29,57619,0,1,8
S12000042,Dundee City,utla,2022-10-28,57619,0,0,10
S12000042,Dundee City,utla,2022-10-27,57619,0,0,7
S12000042,Dundee City,utla,2022-10-26,57619,95,1,14
S12000042,Dundee City,utla,2022-10-25,57524,0,0,13
S12000042,Dundee City,utla,2022-10-24,57524,0,2,12
S12000042,Dundee City,utla,2022-10-23,57524,0,1,9
S12000042,Dundee City,utla,2022-10-22,57524,0,0,8
S12000042,Dundee City,utla,2022-10-21,57524,0,2,8
S12000042,Dundee City,utla,2022-10-20,57524,0,3,10
S12000042,Dundee City,utla,2022-10-19,57524,89,0,9
S12000042,Dundee City,utla,2022-10-18,57435,0,0,5
S12000042,Dundee City,utla,2022-10-17,57435,0,0,10
S12000042,Dundee City,utla,2022-10-16,57435,0,1,11
S12000042,Dundee City,utla,2022-10-15,57435,0,1,7
S12000042,Dundee City,utla,2022-10-14,57435,0,0,16
S12000042,Dundee City,utla,2022-10-13,57435,0,0,8
S12000042,Dundee City,utla,2022-10-12,57435,73,0,10
S12000042,Dundee City,utla,2022-10-11,57362,0,0,9
S12000042,Dundee City,utla,2022-10-10,57362,0,1,6
S12000042,Dundee City,utla,2022-10-09,57362,0,1,14
S12000042,Dundee City,utla,2022-10-08,57362,0,0,5
S12000042,Dundee City,utla,2022-10-07,57362,0,1,9
S12000042,Dundee City,utla,2022-10-06,57362,0,1,8
S12000042,Dundee City,utla,2022-10-05,57362,72,1,8
S12000042,Dundee City,utla,2022-10-04,57290,0,0,7
S12000042,Dundee City,utla,2022-10-03,57290,0,0,1
S12000042,Dundee City,utla,2022-10-02,57290,0,0,5
S12000042,Dundee City,utla,2022-10-01,57290,0,0,5
S12000042,Dundee City,utla,2022-09-30,57290,0,0,12
S12000042,Dundee City,utla,2022-09-29,57290,0,0,8
S12000042,Dundee City,utla,2022-09-28,57290,49,1,9
S12000042,Dundee City,utla,2022-09-27,57241,0,2,5
S12000042,Dundee City,utla,2022-09-26,57241,0,0,11
S12000042,Dundee City,utla,2022-09-25,57241,0,0,6
S12000042,Dundee City,utla,2022-09-24,57241,0,1,8
S12000042,Dundee City,utla,2022-09-23,57241,0,0,4
S12000042,Dundee City,utla,2022-09-22,57241,45,0,4
S12000042,Dundee City,utla,2022-09-21,57196,0,0,5
S12000042,Dundee City,utla,2022-09-20,57196,0,0,1
S12000042,Dundee City,utla,2022-09-19,57196,0,0,7
S12000042,Dundee City,utla,2022-09-18,57196,0,0,3
S12000042,Dundee City,utla,2022-09-17,57196,0,0,1
S12000042,Dundee City,utla,2022-09-16,57196,0,0,4
S12000042,Dundee City,utla,2022-09-15,57196,0,0,5
S12000042,Dundee City,utla,2022-09-14,57196,79,1,3
S12000042,Dundee City,utla,2022-09-13,57117,0,1,7
S12000042,Dundee City,utla,2022-09-12,57117,0,1,9
S12000042,Dundee City,utla,2022-09-11,57117,0,2,8
S12000042,Dundee City,utla,2022-09-10,57117,0,0,9
S12000042,Dundee City,utla,2022-09-09,57117,0,0,3
S12000042,Dundee City,utla,2022-09-08,57117,0,1,9
S12000042,Dundee City,utla,2022-09-07,57117,89,1,5
S12000042,Dundee City,utla,2022-09-06,57028,0,1,9
S12000042,Dundee City,utla,2022-09-05,57028,0,0,12
S12000042,Dundee City,utla,2022-09-04,57028,0,0,10
S12000042,Dundee City,utla,2022-09-03,57028,0,1,4
S12000042,Dundee City,utla,2022-09-02,57028,0,0,8
S12000042,Dundee City,utla,2022-09-01,57028,0,2,8
S12000042,Dundee City,utla,2022-08-31,57028,95,0,11
S12000042,Dundee City,utla,2022-08-30,56933,0,2,10
S12000042,Dundee City,utla,2022-08-29,56933,0,0,9
S12000042,Dundee City,utla,2022-08-28,56933,0,0,14
S12000042,Dundee City,utla,2022-08-27,56933,0,1,12
S12000042,Dundee City,utla,2022-08-26,56933,0,1,6
S12000042,Dundee City,utla,2022-08-25,56933,0,1,14
S12000042,Dundee City,utla,2022-08-24,56933,105,0,13
S12000042,Dundee City,utla,2022-08-23,56828,0,0,8
S12000042,Dundee City,utla,2022-08-22,56828,0,1,6
S12000042,Dundee City,utla,2022-08-21,56828,0,0,14
S12000042,Dundee City,utla,2022-08-20,56828,0,2,3
S12000042,Dundee City,utla,2022-08-19,56828,0,0,8
S12000042,Dundee City,utla,2022-08-18,56828,0,3,8
S12000042,Dundee City,utla,2022-08-17,56828,147,0,5
S12000042,Dundee City,utla,2022-08-16,56681,0,2,13
S12000042,Dundee City,utla,2022-08-15,56681,0,2,12
S12000042,Dundee City,utla,2022-08-14,56681,0,0,15
S12000042,Dundee City,utla,2022-08-13,56681,0,2,15
S12000042,Dundee City,utla,2022-08-12,56681,0,0,12
S12000042,Dundee City,utla,2022-08-11,56681,0,4,14
S12000042,Dundee City,utla,2022-08-10,56681,162,1,13
S12000042,Dundee City,utla,2022-08-09,56519,0,3,14
S12000042,Dundee City,utla,2022-08-08,56519,0,2,18
S12000042,Dundee City,utla,2022-08-07,56519,0,1,14
S12000042,Dundee City,utla,2022-08-06,56519,0,2,13
S12000042,Dundee City,utla,2022-08-05,56519,0,1,9
S12000042,Dundee City,utla,2022-08-04,56519,0,0,13
S12000042,Dundee City,utla,2022-08-03,56519,207,1,22
S12000042,Dundee City,utla,2022-08-02,56312,0,1,14
S12000042,Dundee City,utla,2022-08-01,56312,0,1,25
S12000042,Dundee City,utla,2022-07-31,56312,0,0,22
S12000042,Dundee City,utla,2022-07-30,56312,0,0,9
S12000042,Dundee City,utla,2022-07-29,56312,0,0,19
S12000042,Dundee City,utla,2022-07-28,56312,0,2,20
S12000042,Dundee City,utla,2022-07-27,56312,262,4,14
S12000042,Dundee City,utla,2022-07-26,56050,0,3,16
S12000042,Dundee City,utla,2022-07-25,56050,0,3,25
S12000042,Dundee City,utla,2022-07-24,56050,0,2,21
S12000042,Dundee City,utla,2022-07-23,56050,0,2,17
S12000042,Dundee City,utla,2022-07-22,56050,0,2,24
S12000042,Dundee City,utla,2022-07-21,56050,0,3,20
S12000042,Dundee City,utla,2022-07-20,56050,250,1,17
S12000042,Dundee City,utla,2022-07-19,55800,0,5,33
S12000042,Dundee City,utla,2022-07-18,55800,0,4,35
S12000042,Dundee City,utla,2022-07-17,55800,0,6,13
S12000042,Dundee City,utla,2022-07-16,55800,0,2,24
S12000042,Dundee City,utla,2022-07-15,55800,0,3,20
S12000042,Dundee City,utla,2022-07-14,55800,0,2,21
S12000042,Dundee City,utla,2022-07-13,55800,392,4,21
S12000042,Dundee City,utla,2022-07-12,55408,0,5,34
S12000042,Dundee City,utla,2022-07-11,55408,0,4,22
S12000042,Dundee City,utla,2022-07-10,55408,0,4,33
S12000042,Dundee City,utla,2022-07-09,55408,0,0,18
S12000042,Dundee City,utla,2022-07-08,55408,0,5,43
S12000042,Dundee City,utla,2022-07-07,55408,0,2,45
S12000042,Dundee City,utla,2022-07-06,55408,525,2,42
S12000042,Dundee City,utla,2022-07-05,54883,0,6,43
S12000042,Dundee City,utla,2022-07-04,54883,0,8,39
S12000042,Dundee City,utla,2022-07-03,54883,0,4,51
S12000042,Dundee City,utla,2022-07-02,54883,0,1,53
S12000042,Dundee City,utla,2022-07-01,54883,0,5,41
S12000042,Dundee City,utla,2022-06-30,54883,0,6,34
S12000042,Dundee City,utla,2022-06-29,54883,353,6,35
S12000042,Dundee City,utla,2022-06-28,54530,0,5,44
S12000042,Dundee City,utla,2022-06-27,54530,0,4,47
S12000042,Dundee City,utla,2022-06-26,54530,0,5,51
S12000042,Dundee City,utla,2022-06-25,54530,0,3,34
S12000042,Dundee City,utla,2022-06-24,54530,0,2,53
S12000042,Dundee City,utla,2022-06-23,54530,0,3,49
S12000042,Dundee City,utla,2022-06-22,54530,361,7,50
S12000042,Dundee City,utla,2022-06-21,54169,0,1,42
S12000042,Dundee City,utla,2022-06-20,54169,0,5,58
S12000042,Dundee City,utla,2022-06-19,54169,0,3,48
S12000042,Dundee City,utla,2022-06-18,54169,0,2,35
S12000042,Dundee City,utla,2022-06-17,54169,0,1,37
S12000042,Dundee City,utla,2022-06-16,54169,0,8,33
S12000042,Dundee City,utla,2022-06-15,54169,264,2,39
S12000042,Dundee City,utla,2022-06-14,53905,0,2,46
S12000042,Dundee City,utla,2022-06-13,53905,0,2,39
S12000042,Dundee City,utla,2022-06-12,53905,0,3,29
S12000042,Dundee City,utla,2022-06-11,53905,0,3,22
S12000042,Dundee City,utla,2022-06-10,53905,0,1,29
S12000042,Dundee City,utla,2022-06-09,53905,0,1,28
S12000042,Dundee City,utla,2022-06-08,53905,97,0,35
S12000042,Dundee City,utla,2022-06-07,53808,0,3,35
S12000042,Dundee City,utla,2022-06-06,53808,0,1,39
S12000042,Dundee City,utla,2022-06-05,53808,0,2,19
S12000042,Dundee City,utla,2022-06-04,53808,0,1,17
S12000042,Dundee City,utla,2022-06-03,53808,0,5,21
S12000042,Dundee City,utla,2022-06-02,53808,74,1,23
S12000042,Dundee City,utla,2022-06-01,53734,0,1,22
S12000042,Dundee City,utla,2022-05-31,53734,0,4,14
S12000042,Dundee City,utla,2022-05-30,53734,72,1,18
S12000042,Dundee City,utla,2022-05-29,53662,0,0,13
S12000042,Dundee City,utla,2022-05-28,53662,0,2,14
S12000042,Dundee City,utla,2022-05-27,53662,0,2,10
S12000042,Dundee City,utla,2022-05-26,53662,64,0,18
S12000042,Dundee City,utla,2022-05-25,53598,0,1,14
S12000042,Dundee City,utla,2022-05-24,53598,0,3,18
S12000042,Dundee City,utla,2022-05-23,53598,72,2,15
S12000042,Dundee City,utla,2022-05-22,53526,0,2,23
S12000042,Dundee City,utla,2022-05-21,53526,0,0,11
S12000042,Dundee City,utla,2022-05-20,53526,0,0,17
S12000042,Dundee City,utla,2022-05-19,53526,56,2,10
