areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesLFDOnlyBySpecimenDate
E08000032,Bradford,utla,2023-01-05,185518,264,,
E08000032,Bradford,utla,2023-01-04,185254,0,1,14
E08000032,Bradford,utla,2023-01-03,185254,0,0,20
E08000032,Bradford,utla,2023-01-02,185254,0,0,19
E08000032,Bradford,utla,2023-01-01,185254,0,0,17
E08000032,Bradford,utla,2022-12-31,185254,0,0,13
E08000032,Bradford,utla,2022-12-30,185254,0,6,18
E08000032,Bradford,utla,2022-12-29,185254,236,0,22
E08000032,Bradford,utla,2022-12-28,185018,0,0,20
E08000032,Bradford,utla,2022-12-27,185018,0,0,20
E08000032,Bradford,utla,2022-12-26,185018,0,1,22
E08000032,Bradford,utla,2022-12-25,185018,0,1,16
E08000032,Bradford,utla,2022-12-24,185018,0,0,19
E08000032,Bradford,utla,2022-12-23,185018,0,0,11
E08000032,Bradford,utla,2022-12-22,185018,223,0,21
E08000032,Bradford,utla,2022-12-21,184795,0,0,18
E08000032,Bradford,utla,2022-12-20,184795,0,0,19
E08000032,Bradford,utla,2022-12-19,184795,0,0,27
E08000032,Bradford,utla,2022-12-18,184795,0,0,17
E08000032,Bradford,utla,2022-12-17,184795,0,0,14
E08000032,Bradford,utla,2022-12-16,184795,0,0,14
E08000032,Bradford,utla,2022-12-15,184795,177,0,19
E08000032,Bradford,utla,2022-12-14,184618,0,0,18
E08000032,Bradford,utla,2022-12-13,184618,0,0,20
E08000032,Bradford,utla,2022-12-12,184618,0,1,14
E08000032,Bradford,utla,2022-12-11,184618,0,0,18
E08000032,Bradford,utla,2022-12-10,184618,0,0,8
E08000032,Bradford,utla,2022-12-09,184618,0,0,13
E08000032,Bradford,utla,2022-12-08,184618,127,0,11
E08000032,Bradford,utla,2022-12-07,184491,0,0,15
E08000032,Bradford,utla,2022-12-06,184491,0,0,9
E08000032,Bradford,utla,2022-12-05,184491,0,0,14
E08000032,Bradford,utla,2022-12-04,184491,0,0,16
E08000032,Bradford,utla,2022-12-03,184491,0,0,7
E08000032,Bradford,utla,2022-12-02,184491,0,0,10
E08000032,Bradford,utla,2022-12-01,184491,136,0,6
E08000032,Bradford,utla,2022-11-30,184355,0,0,15
E08000032,Bradford,utla,2022-11-29,184355,0,0,14
E08000032,Bradford,utla,2022-11-28,184355,0,0,18
E08000032,Bradford,utla,2022-11-27,184355,0,0,11
E08000032,Bradford,utla,2022-11-26,184355,0,0,7
E08000032,Bradford,utla,2022-11-25,184355,0,0,12
E08000032,Bradford,utla,2022-11-24,184355,156,0,14
E08000032,Bradford,utla,2022-11-23,184199,0,0,17
E08000032,Bradford,utla,2022-11-22,184199,0,0,17
E08000032,Bradford,utla,2022-11-21,184199,0,0,20
E08000032,Bradford,utla,2022-11-20,184199,0,0,22
E08000032,Bradford,utla,2022-11-19,184199,0,0,3
E08000032,Bradford,utla,2022-11-18,184199,0,0,13
E08000032,Bradford,utla,2022-11-17,184199,164,0,9
E08000032,Bradford,utla,2022-11-16,184035,0,0,8
E08000032,Bradford,utla,2022-11-15,184035,0,0,13
E08000032,Bradford,utla,2022-11-14,184035,0,0,13
E08000032,Bradford,utla,2022-11-13,184035,0,0,15
E08000032,Bradford,utla,2022-11-12,184035,0,0,9
E08000032,Bradford,utla,2022-11-11,184035,0,0,8
E08000032,Bradford,utla,2022-11-10,184035,167,0,16
E08000032,Bradford,utla,2022-11-09,183868,0,0,23
E08000032,Bradford,utla,2022-11-08,183868,0,0,14
E08000032,Bradford,utla,2022-11-07,183868,0,0,19
E08000032,Bradford,utla,2022-11-06,183868,0,0,16
E08000032,Bradford,utla,2022-11-05,183868,0,0,13
E08000032,Bradford,utla,2022-11-04,183868,0,0,13
E08000032,Bradford,utla,2022-11-03,183868,165,1,20
E08000032,Bradford,utla,2022-11-02,183703,0,1,15
E08000032,Bradford,utla,2022-11-01,183703,0,0,12
E08000032,Bradford,utla,2022-10-31,183703,0,1,10
E08000032,Bradford,utla,2022-10-30,183703,0,1,20
E08000032,Bradford,utla,2022-10-29,183703,0,1,22
E08000032,Bradford,utla,2022-10-28,183703,0,0,13
E08000032,Bradford,utla,2022-10-27,183703,276,0,10
E08000032,Bradford,utla,2022-10-26,183427,0,0,24
E08000032,Bradford,utla,2022-10-25,183427,0,0,21
E08000032,Bradford,utla,2022-10-24,183427,0,0,27
E08000032,Bradford,utla,2022-10-23,183427,0,0,22
E08000032,Bradford,utla,2022-10-22,183427,0,0,17
E08000032,Bradford,utla,2022-10-21,183427,0,0,15
E08000032,Bradford,utla,2022-10-20,183427,381,2,30
E08000032,Bradford,utla,2022-10-19,183046,0,0,26
E08000032,Bradford,utla,2022-10-18,183046,0,1,29
E08000032,Bradford,utla,2022-10-17,183046,0,0,43
E08000032,Bradford,utla,2022-10-16,183046,0,0,39
E08000032,Bradford,utla,2022-10-15,183046,0,0,34
E08000032,Bradford,utla,2022-10-14,183046,0,1,36
E08000032,Bradford,utla,2022-10-13,183046,392,1,28
E08000032,Bradford,utla,2022-10-12,182654,0,2,24
E08000032,Bradford,utla,2022-10-11,182654,0,2,37
E08000032,Bradford,utla,2022-10-10,182654,0,0,35
E08000032,Bradford,utla,2022-10-09,182654,0,0,44
E08000032,Bradford,utla,2022-10-08,182654,0,2,37
E08000032,Bradford,utla,2022-10-07,182654,0,1,30
E08000032,Bradford,utla,2022-10-06,182654,424,0,26
E08000032,Bradford,utla,2022-10-05,182230,0,2,45
E08000032,Bradford,utla,2022-10-04,182230,0,2,56
E08000032,Bradford,utla,2022-10-03,182230,0,3,48
E08000032,Bradford,utla,2022-10-02,182230,0,3,41
E08000032,Bradford,utla,2022-10-01,182230,0,5,27
E08000032,Bradford,utla,2022-09-30,182230,0,1,45
E08000032,Bradford,utla,2022-09-29,182230,338,1,16
E08000032,Bradford,utla,2022-09-28,181892,0,0,37
E08000032,Bradford,utla,2022-09-27,181892,0,0,30
E08000032,Bradford,utla,2022-09-26,181892,0,0,43
E08000032,Bradford,utla,2022-09-25,181892,0,1,32
E08000032,Bradford,utla,2022-09-24,181892,0,0,20
E08000032,Bradford,utla,2022-09-23,181892,0,1,27
E08000032,Bradford,utla,2022-09-22,181892,297,0,22
E08000032,Bradford,utla,2022-09-21,181595,0,3,39
E08000032,Bradford,utla,2022-09-20,181595,0,1,43
E08000032,Bradford,utla,2022-09-19,181595,0,0,37
E08000032,Bradford,utla,2022-09-18,181595,0,0,18
E08000032,Bradford,utla,2022-09-17,181595,0,0,21
E08000032,Bradford,utla,2022-09-16,181595,0,0,20
E08000032,Bradford,utla,2022-09-15,181595,173,1,23
E08000032,Bradford,utla,2022-09-14,181422,0,0,16
E08000032,Bradford,utla,2022-09-13,181422,0,0,20
E08000032,Bradford,utla,2022-09-12,181422,0,0,26
