areaName,date,newCasesByPublishDate
Northumberland,2021-03-23,7
Northumberland,2021-03-24,5
Northumberland,2021-03-25,7
Northumberland,2021-03-26,7
Northumberland,2021-03-27,0
Northumberland,2021-03-28,1
Northumberland,2021-03-29,8
Northumberland,2021-03-30,1
Northumberland,2021-03-31,4
Northumberland,2021-04-01,2
Northumberland,2021-04-02,2
Northumberland,2021-04-03,1
Northumberland,2021-04-04,1
Northumberland,2021-04-05,2
Northumberland,2021-04-06,0
Northumberland,2021-04-07,2
Northumberland,2021-04-08,2
Northumberland,2021-04-09,0
Northumberland,2021-04-10,1
Northumberland,2021-04-11,2
Northumberland,2021-04-12,3
Northumberland,2021-04-13,1
Northumberland,2021-04-14,0
Northumberland,2021-04-15,1
Northumberland,2021-04-16,1
Northumberland,2021-04-17,1
Northumberland,2021-04-18,1
Northumberland,2021-04-19,1
Northumberland,2021-04-20,1
Northumberland,2021-04-21,1
Northumberland,2021-04-22,1
Northumberland,2021-04-23,1
Northumberland,2021-04-24,0
Northumberland,2021-04-25,0
Northumberland,2021-04-26,1
Northumberland,2021-04-27,2
Northumberland,2021-04-28,1
Northumberland,2021-04-29,0
Northumberland,2021-04-30,1
Northumberland,2021-05-01,1
Northumberland,2021-05-02,0
Northumberland,2021-05-03,1
Northumberland,2021-05-04,1
Northumberland,2021-05-05,1
Northumberland,2021-05-06,1
Northumberland,2021-05-07,1
Northumberland,2021-05-08,0
Northumberland,2021-05-09,0
Northumberland,2021-05-10,1
Northumberland,2021-05-11,1
Northumberland,2021-05-12,1
Northumberland,2021-05-13,1
Northumberland,2021-05-14,1
Northumberland,2021-05-15,1
Northumberland,2021-05-16,0
Northumberland,2021-05-17,1
Northumberland,2021-05-18,0
Northumberland,2021-05-19,0
Northumberland,2021-05-20,0
Northumberland,2021-05-21,0
Northumberland,2021-05-22,0
Northumberland,2021-05-23,0
Northumberland,2021-05-24,0
Northumberland,2021-05-25,0
Northumberland,2021-05-26,1
Northumberland,2021-05-27,0
Northumberland,2021-05-28,1
Northumberland,2021-05-29,1
Northumberland,2021-05-30,2
Northumberland,2021-05-31,0
Northumberland,2021-06-01,1
Northumberland,2021-06-02,2
Northumberland,2021-06-03,1
Northumberland,2021-06-04,3
Northumberland,2021-06-05,7
Northumberland,2021-06-06,3
Northumberland,2021-06-07,8
Northumberland,2021-06-08,5
Northumberland,2021-06-09,7
Northumberland,2021-06-10,9
Northumberland,2021-06-11,12
Northumberland,2021-06-12,9
Northumberland,2021-06-13,7
Northumberland,2021-06-14,13
Northumberland,2021-06-15,10
Northumberland,2021-06-16,11
Northumberland,2021-06-17,10
Northumberland,2021-06-18,11
Northumberland,2021-06-19,12
Northumberland,2021-06-20,9
Northumberland,2021-06-21,14
Northumberland,2021-06-22,13
Northumberland,2021-06-23,13
Northumberland,2021-06-24,17
Northumberland,2021-06-25,16
Northumberland,2021-06-26,20
Northumberland,2021-06-27,17
Northumberland,2021-06-28,31
Northumberland,2021-06-29,17
Northumberland,2021-06-30,42
Northumberland,2021-07-01,32
Northumberland,2021-07-02,30
Northumberland,2021-07-03,34
Northumberland,2021-07-04,34
Northumberland,2021-07-05,33
Northumberland,2021-07-06,38
Northumberland,2021-07-07,43
Northumberland,2021-07-08,55
Northumberland,2021-07-09,51
Northumberland,2021-07-10,47
Northumberland,2021-07-11,58
Northumberland,2021-07-12,51
Northumberland,2021-07-13,60
Northumberland,2021-07-14,53
Northumberland,2021-07-15,58
Northumberland,2021-07-16,63
Northumberland,2021-07-17,66
Northumberland,2021-07-18,67
Northumberland,2021-07-19,39
Northumberland,2021-07-20,53
Northumberland,2021-07-21,46
Northumberland,2021-07-22,37
Northumberland,2021-07-23,33
Northumberland,2021-07-24,30
Northumberland,2021-07-25,24
Northumberland,2021-07-26,17
Northumberland,2021-07-27,20
Northumberland,2021-07-28,24
Northumberland,2021-07-29,28
Northumberland,2021-07-30,28
Northumberland,2021-07-31,18
Northumberland,2021-08-01,20
