areaName,date,newCasesByPublishDate
North Tyneside,2021-03-09,3
North Tyneside,2021-03-10,5
North Tyneside,2021-03-11,3
North Tyneside,2021-03-12,7
North Tyneside,2021-03-13,4
North Tyneside,2021-03-14,4
North Tyneside,2021-03-15,3
North Tyneside,2021-03-16,4
North Tyneside,2021-03-17,1
North Tyneside,2021-03-18,5
North Tyneside,2021-03-19,4
North Tyneside,2021-03-20,3
North Tyneside,2021-03-21,3
North Tyneside,2021-03-22,1
North Tyneside,2021-03-23,4
North Tyneside,2021-03-24,3
North Tyneside,2021-03-25,5
North Tyneside,2021-03-26,7
North Tyneside,2021-03-27,0
North Tyneside,2021-03-28,1
North Tyneside,2021-03-29,6
North Tyneside,2021-03-30,2
North Tyneside,2021-03-31,4
North Tyneside,2021-04-01,2
North Tyneside,2021-04-02,1
North Tyneside,2021-04-03,3
North Tyneside,2021-04-04,0
North Tyneside,2021-04-05,2
North Tyneside,2021-04-06,1
North Tyneside,2021-04-07,2
North Tyneside,2021-04-08,2
North Tyneside,2021-04-09,0
North Tyneside,2021-04-10,1
North Tyneside,2021-04-11,1
North Tyneside,2021-04-12,2
North Tyneside,2021-04-13,1
North Tyneside,2021-04-14,0
North Tyneside,2021-04-15,0
North Tyneside,2021-04-16,0
North Tyneside,2021-04-17,0
North Tyneside,2021-04-18,0
North Tyneside,2021-04-19,1
North Tyneside,2021-04-20,1
North Tyneside,2021-04-21,1
North Tyneside,2021-04-22,1
North Tyneside,2021-04-23,0
North Tyneside,2021-04-24,0
North Tyneside,2021-04-25,0
North Tyneside,2021-04-26,2
North Tyneside,2021-04-27,1
North Tyneside,2021-04-28,1
North Tyneside,2021-04-29,0
North Tyneside,2021-04-30,1
North Tyneside,2021-05-01,1
North Tyneside,2021-05-02,0
North Tyneside,2021-05-03,0
North Tyneside,2021-05-04,1
North Tyneside,2021-05-05,2
North Tyneside,2021-05-06,0
North Tyneside,2021-05-07,1
North Tyneside,2021-05-08,2
North Tyneside,2021-05-09,0
North Tyneside,2021-05-10,0
North Tyneside,2021-05-11,1
North Tyneside,2021-05-12,1
North Tyneside,2021-05-13,2
North Tyneside,2021-05-14,3
North Tyneside,2021-05-15,2
North Tyneside,2021-05-16,0
North Tyneside,2021-05-17,2
North Tyneside,2021-05-18,3
North Tyneside,2021-05-19,4
North Tyneside,2021-05-20,3
North Tyneside,2021-05-21,1
North Tyneside,2021-05-22,1
North Tyneside,2021-05-23,2
North Tyneside,2021-05-24,2
North Tyneside,2021-05-25,1
North Tyneside,2021-05-26,2
North Tyneside,2021-05-27,4
North Tyneside,2021-05-28,3
North Tyneside,2021-05-29,6
North Tyneside,2021-05-30,3
North Tyneside,2021-05-31,4
North Tyneside,2021-06-01,2
North Tyneside,2021-06-02,3
North Tyneside,2021-06-03,4
North Tyneside,2021-06-04,3
North Tyneside,2021-06-05,5
North Tyneside,2021-06-06,3
North Tyneside,2021-06-07,5
North Tyneside,2021-06-08,4
North Tyneside,2021-06-09,6
North Tyneside,2021-06-10,10
North Tyneside,2021-06-11,11
North Tyneside,2021-06-12,10
North Tyneside,2021-06-13,10
North Tyneside,2021-06-14,9
North Tyneside,2021-06-15,11
North Tyneside,2021-06-16,16
North Tyneside,2021-06-17,14
North Tyneside,2021-06-18,14
North Tyneside,2021-06-19,13
North Tyneside,2021-06-20,18
North Tyneside,2021-06-21,16
North Tyneside,2021-06-22,20
North Tyneside,2021-06-23,27
North Tyneside,2021-06-24,27
North Tyneside,2021-06-25,16
North Tyneside,2021-06-26,36
North Tyneside,2021-06-27,15
North Tyneside,2021-06-28,43
North Tyneside,2021-06-29,27
North Tyneside,2021-06-30,35
North Tyneside,2021-07-01,42
North Tyneside,2021-07-02,41
North Tyneside,2021-07-03,38
North Tyneside,2021-07-04,35
North Tyneside,2021-07-05,44
North Tyneside,2021-07-06,34
North Tyneside,2021-07-07,44
North Tyneside,2021-07-08,46
North Tyneside,2021-07-09,41
North Tyneside,2021-07-10,46
North Tyneside,2021-07-11,43
North Tyneside,2021-07-12,48
North Tyneside,2021-07-13,46
North Tyneside,2021-07-14,40
North Tyneside,2021-07-15,37
North Tyneside,2021-07-16,49
North Tyneside,2021-07-17,59
North Tyneside,2021-07-18,46
North Tyneside,2021-07-19,30
North Tyneside,2021-07-20,40
North Tyneside,2021-07-21,33
North Tyneside,2021-07-22,36
North Tyneside,2021-07-23,25
North Tyneside,2021-07-24,23
North Tyneside,2021-07-25,24
North Tyneside,2021-07-26,18
North Tyneside,2021-07-27,26
North Tyneside,2021-07-28,20
North Tyneside,2021-07-29,20
North Tyneside,2021-07-30,23
North Tyneside,2021-07-31,18
North Tyneside,2021-08-01,17
North Tyneside,2021-08-02,14
North Tyneside,2021-08-03,12
North Tyneside,2021-08-04,12
North Tyneside,2021-08-05,20
North Tyneside,2021-08-06,24
North Tyneside,2021-08-07,21
North Tyneside,2021-08-08,16
North Tyneside,2021-08-09,11
North Tyneside,2021-08-10,16
North Tyneside,2021-08-11,21
North Tyneside,2021-08-12,15
North Tyneside,2021-08-13,20
North Tyneside,2021-08-14,24
North Tyneside,2021-08-15,13
North Tyneside,2021-08-16,16
North Tyneside,2021-08-17,22
North Tyneside,2021-08-18,16
North Tyneside,2021-08-19,20
North Tyneside,2021-08-20,16
North Tyneside,2021-08-21,20
North Tyneside,2021-08-22,16
North Tyneside,2021-08-23,22
North Tyneside,2021-08-24,14
North Tyneside,2021-08-25,21
North Tyneside,2021-08-26,22
North Tyneside,2021-08-27,21
North Tyneside,2021-08-28,24
North Tyneside,2021-08-29,15
North Tyneside,2021-08-30,19
North Tyneside,2021-08-31,16
North Tyneside,2021-09-01,20
North Tyneside,2021-09-02,23
North Tyneside,2021-09-03,22
North Tyneside,2021-09-04,24
North Tyneside,2021-09-05,23
North Tyneside,2021-09-06,26
North Tyneside,2021-09-07,30
North Tyneside,2021-09-08,17
North Tyneside,2021-09-09,25
North Tyneside,2021-09-10,30
North Tyneside,2021-09-11,29
North Tyneside,2021-09-12,21
North Tyneside,2021-09-13,21
North Tyneside,2021-09-14,21
North Tyneside,2021-09-15,19
North Tyneside,2021-09-16,24
North Tyneside,2021-09-17,20
North Tyneside,2021-09-18,18
North Tyneside,2021-09-19,16
North Tyneside,2021-09-20,21
North Tyneside,2021-09-21,23
North Tyneside,2021-09-22,21
North Tyneside,2021-09-23,16
North Tyneside,2021-09-24,23
North Tyneside,2021-09-25,18
North Tyneside,2021-09-26,18
North Tyneside,2021-09-27,23
North Tyneside,2021-09-28,35
North Tyneside,2021-09-29,18
North Tyneside,2021-09-30,20
North Tyneside,2021-10-01,20
North Tyneside,2021-10-02,18
North Tyneside,2021-10-03,20
North Tyneside,2021-10-04,25
North Tyneside,2021-10-05,26
North Tyneside,2021-10-06,21
North Tyneside,2021-10-07,41
North Tyneside,2021-10-08,26
North Tyneside,2021-10-09,30
North Tyneside,2021-10-10,33
North Tyneside,2021-10-11,27
North Tyneside,2021-10-12,52
North Tyneside,2021-10-13,41
North Tyneside,2021-10-14,46
North Tyneside,2021-10-15,41
North Tyneside,2021-10-16,32
North Tyneside,2021-10-17,31
North Tyneside,2021-10-18,42
North Tyneside,2021-10-19,47
North Tyneside,2021-10-20,47
North Tyneside,2021-10-21,58
North Tyneside,2021-10-22,38
North Tyneside,2021-10-23,57
North Tyneside,2021-10-24,40
North Tyneside,2021-10-25,38
North Tyneside,2021-10-26,45
North Tyneside,2021-10-27,49
North Tyneside,2021-10-28,50
North Tyneside,2021-10-29,41
North Tyneside,2021-10-30,42
North Tyneside,2021-10-31,34
North Tyneside,2021-11-01,48
North Tyneside,2021-11-02,41
North Tyneside,2021-11-03,28
North Tyneside,2021-11-04,38
North Tyneside,2021-11-05,36
North Tyneside,2021-11-06,29
North Tyneside,2021-11-07,29
North Tyneside,2021-11-08,25
North Tyneside,2021-11-09,33
North Tyneside,2021-11-10,32
North Tyneside,2021-11-11,31
North Tyneside,2021-11-12,28
North Tyneside,2021-11-13,25
North Tyneside,2021-11-14,30
North Tyneside,2021-11-15,27
North Tyneside,2021-11-16,20
North Tyneside,2021-11-17,27
North Tyneside,2021-11-18,34
North Tyneside,2021-11-19,28
North Tyneside,2021-11-20,29
North Tyneside,2021-11-21,24
North Tyneside,2021-11-22,29
North Tyneside,2021-11-23,34
North Tyneside,2021-11-24,34
North Tyneside,2021-11-25,29
North Tyneside,2021-11-26,25
North Tyneside,2021-11-27,26
North Tyneside,2021-11-28,22
North Tyneside,2021-11-29,23
North Tyneside,2021-11-30,32
North Tyneside,2021-12-01,32
North Tyneside,2021-12-02,19
North Tyneside,2021-12-03,36
North Tyneside,2021-12-04,30
North Tyneside,2021-12-05,30
North Tyneside,2021-12-06,20
North Tyneside,2021-12-07,18
