areaName,date,newCasesByPublishDate
North Lanarkshire,2021-02-15,8
North Lanarkshire,2021-02-16,10
North Lanarkshire,2021-02-17,19
North Lanarkshire,2021-02-18,7
North Lanarkshire,2021-02-19,14
North Lanarkshire,2021-02-20,11
North Lanarkshire,2021-02-21,13
North Lanarkshire,2021-02-22,8
North Lanarkshire,2021-02-23,10
North Lanarkshire,2021-02-24,8
North Lanarkshire,2021-02-25,12
North Lanarkshire,2021-02-26,7
North Lanarkshire,2021-02-27,7
North Lanarkshire,2021-02-28,7
North Lanarkshire,2021-03-01,4
North Lanarkshire,2021-03-02,6
North Lanarkshire,2021-03-03,7
North Lanarkshire,2021-03-04,7
North Lanarkshire,2021-03-05,9
North Lanarkshire,2021-03-06,8
North Lanarkshire,2021-03-07,5
North Lanarkshire,2021-03-08,8
North Lanarkshire,2021-03-09,6
North Lanarkshire,2021-03-10,8
North Lanarkshire,2021-03-11,9
North Lanarkshire,2021-03-12,8
North Lanarkshire,2021-03-13,12
North Lanarkshire,2021-03-14,6
North Lanarkshire,2021-03-15,6
North Lanarkshire,2021-03-16,7
North Lanarkshire,2021-03-17,7
North Lanarkshire,2021-03-18,7
North Lanarkshire,2021-03-19,10
North Lanarkshire,2021-03-20,6
North Lanarkshire,2021-03-21,9
North Lanarkshire,2021-03-22,4
North Lanarkshire,2021-03-23,10
North Lanarkshire,2021-03-24,9
North Lanarkshire,2021-03-25,13
North Lanarkshire,2021-03-26,10
North Lanarkshire,2021-03-27,9
North Lanarkshire,2021-03-28,7
North Lanarkshire,2021-03-29,7
North Lanarkshire,2021-03-30,7
North Lanarkshire,2021-03-31,8
North Lanarkshire,2021-04-01,5
North Lanarkshire,2021-04-02,0
North Lanarkshire,2021-04-03,0
North Lanarkshire,2021-04-04,0
North Lanarkshire,2021-04-05,0
North Lanarkshire,2021-04-06,25
North Lanarkshire,2021-04-07,4
North Lanarkshire,2021-04-08,6
North Lanarkshire,2021-04-09,2
North Lanarkshire,2021-04-10,4
North Lanarkshire,2021-04-11,5
North Lanarkshire,2021-04-12,2
North Lanarkshire,2021-04-13,3
North Lanarkshire,2021-04-14,4
North Lanarkshire,2021-04-15,2
North Lanarkshire,2021-04-16,5
North Lanarkshire,2021-04-17,2
North Lanarkshire,2021-04-18,4
North Lanarkshire,2021-04-19,5
North Lanarkshire,2021-04-20,2
North Lanarkshire,2021-04-21,7
North Lanarkshire,2021-04-22,3
North Lanarkshire,2021-04-23,5
North Lanarkshire,2021-04-24,2
North Lanarkshire,2021-04-25,0
North Lanarkshire,2021-04-26,6
North Lanarkshire,2021-04-27,1
North Lanarkshire,2021-04-28,3
North Lanarkshire,2021-04-29,2
North Lanarkshire,2021-04-30,4
North Lanarkshire,2021-05-01,2
North Lanarkshire,2021-05-02,1
North Lanarkshire,2021-05-03,0
North Lanarkshire,2021-05-04,4
North Lanarkshire,2021-05-05,0
North Lanarkshire,2021-05-06,2
North Lanarkshire,2021-05-07,3
North Lanarkshire,2021-05-08,2
North Lanarkshire,2021-05-09,2
North Lanarkshire,2021-05-10,1
North Lanarkshire,2021-05-11,3
North Lanarkshire,2021-05-12,2
North Lanarkshire,2021-05-13,2
North Lanarkshire,2021-05-14,1
North Lanarkshire,2021-05-15,3
North Lanarkshire,2021-05-16,1
North Lanarkshire,2021-05-17,2
North Lanarkshire,2021-05-18,2
North Lanarkshire,2021-05-19,1
North Lanarkshire,2021-05-20,2
North Lanarkshire,2021-05-21,3
North Lanarkshire,2021-05-22,1
North Lanarkshire,2021-05-23,2
North Lanarkshire,2021-05-24,1
North Lanarkshire,2021-05-25,1
North Lanarkshire,2021-05-26,4
North Lanarkshire,2021-05-27,6
North Lanarkshire,2021-05-28,7
North Lanarkshire,2021-05-29,7
North Lanarkshire,2021-05-30,4
North Lanarkshire,2021-05-31,6
North Lanarkshire,2021-06-01,3
North Lanarkshire,2021-06-02,5
North Lanarkshire,2021-06-03,6
North Lanarkshire,2021-06-04,6
North Lanarkshire,2021-06-05,6
North Lanarkshire,2021-06-06,4
North Lanarkshire,2021-06-07,5
North Lanarkshire,2021-06-08,8
North Lanarkshire,2021-06-09,8
North Lanarkshire,2021-06-10,5
North Lanarkshire,2021-06-11,11
North Lanarkshire,2021-06-12,6
North Lanarkshire,2021-06-13,7
North Lanarkshire,2021-06-14,7
North Lanarkshire,2021-06-15,10
North Lanarkshire,2021-06-16,13
North Lanarkshire,2021-06-17,13
North Lanarkshire,2021-06-18,11
North Lanarkshire,2021-06-19,6
North Lanarkshire,2021-06-20,9
North Lanarkshire,2021-06-21,9
North Lanarkshire,2021-06-22,15
North Lanarkshire,2021-06-23,22
North Lanarkshire,2021-06-24,26
North Lanarkshire,2021-06-25,14
North Lanarkshire,2021-06-26,23
North Lanarkshire,2021-06-27,18
North Lanarkshire,2021-06-28,32
North Lanarkshire,2021-06-29,23
North Lanarkshire,2021-06-30,28
North Lanarkshire,2021-07-01,31
North Lanarkshire,2021-07-02,29
North Lanarkshire,2021-07-03,26
North Lanarkshire,2021-07-04,18
North Lanarkshire,2021-07-05,22
North Lanarkshire,2021-07-06,23
North Lanarkshire,2021-07-07,30
North Lanarkshire,2021-07-08,22
North Lanarkshire,2021-07-09,29
North Lanarkshire,2021-07-10,20
North Lanarkshire,2021-07-11,18
North Lanarkshire,2021-07-12,24
North Lanarkshire,2021-07-13,30
North Lanarkshire,2021-07-14,30
North Lanarkshire,2021-07-15,19
North Lanarkshire,2021-07-16,16
North Lanarkshire,2021-07-17,27
North Lanarkshire,2021-07-18,17
North Lanarkshire,2021-07-19,16
North Lanarkshire,2021-07-20,19
North Lanarkshire,2021-07-21,16
North Lanarkshire,2021-07-22,22
North Lanarkshire,2021-07-23,17
North Lanarkshire,2021-07-24,13
North Lanarkshire,2021-07-25,14
North Lanarkshire,2021-07-26,8
North Lanarkshire,2021-07-27,13
North Lanarkshire,2021-07-28,11
North Lanarkshire,2021-07-29,17
North Lanarkshire,2021-07-30,17
North Lanarkshire,2021-07-31,0
North Lanarkshire,2021-08-01,21
North Lanarkshire,2021-08-02,10
North Lanarkshire,2021-08-03,15
North Lanarkshire,2021-08-04,13
North Lanarkshire,2021-08-05,14
North Lanarkshire,2021-08-06,16
North Lanarkshire,2021-08-07,20
