areaName,date,newCasesByPublishDate
Perth and Kinross,2021-02-15,7
Perth and Kinross,2021-02-16,14
Perth and Kinross,2021-02-17,12
Perth and Kinross,2021-02-18,19
Perth and Kinross,2021-02-19,13
Perth and Kinross,2021-02-20,12
Perth and Kinross,2021-02-21,19
Perth and Kinross,2021-02-22,3
Perth and Kinross,2021-02-23,11
Perth and Kinross,2021-02-24,14
Perth and Kinross,2021-02-25,21
Perth and Kinross,2021-02-26,17
Perth and Kinross,2021-02-27,8
Perth and Kinross,2021-02-28,15
Perth and Kinross,2021-03-01,6
Perth and Kinross,2021-03-02,8
Perth and Kinross,2021-03-03,9
Perth and Kinross,2021-03-04,5
Perth and Kinross,2021-03-05,7
Perth and Kinross,2021-03-06,22
Perth and Kinross,2021-03-07,4
Perth and Kinross,2021-03-08,9
Perth and Kinross,2021-03-09,6
Perth and Kinross,2021-03-10,9
Perth and Kinross,2021-03-11,10
Perth and Kinross,2021-03-12,13
Perth and Kinross,2021-03-13,3
Perth and Kinross,2021-03-14,17
Perth and Kinross,2021-03-15,22
Perth and Kinross,2021-03-16,19
Perth and Kinross,2021-03-17,27
Perth and Kinross,2021-03-18,23
Perth and Kinross,2021-03-19,21
Perth and Kinross,2021-03-20,18
Perth and Kinross,2021-03-21,17
Perth and Kinross,2021-03-22,6
Perth and Kinross,2021-03-23,4
Perth and Kinross,2021-03-24,22
Perth and Kinross,2021-03-25,18
Perth and Kinross,2021-03-26,9
Perth and Kinross,2021-03-27,4
Perth and Kinross,2021-03-28,12
Perth and Kinross,2021-03-29,5
Perth and Kinross,2021-03-30,8
Perth and Kinross,2021-03-31,9
Perth and Kinross,2021-04-01,8
Perth and Kinross,2021-04-02,0
Perth and Kinross,2021-04-03,0
Perth and Kinross,2021-04-04,0
Perth and Kinross,2021-04-05,0
Perth and Kinross,2021-04-06,40
Perth and Kinross,2021-04-07,4
Perth and Kinross,2021-04-08,13
Perth and Kinross,2021-04-09,4
Perth and Kinross,2021-04-10,3
Perth and Kinross,2021-04-11,3
Perth and Kinross,2021-04-12,3
Perth and Kinross,2021-04-13,2
Perth and Kinross,2021-04-14,5
Perth and Kinross,2021-04-15,7
Perth and Kinross,2021-04-16,5
Perth and Kinross,2021-04-17,5
Perth and Kinross,2021-04-18,4
Perth and Kinross,2021-04-19,16
Perth and Kinross,2021-04-20,9
Perth and Kinross,2021-04-21,11
Perth and Kinross,2021-04-22,1
Perth and Kinross,2021-04-23,7
Perth and Kinross,2021-04-24,11
