areaName,date,newCasesByPublishDate
Neath Port Talbot,2021-02-06,13
Neath Port Talbot,2021-02-07,3
Neath Port Talbot,2021-02-08,18
Neath Port Talbot,2021-02-09,6
Neath Port Talbot,2021-02-10,12
Neath Port Talbot,2021-02-11,7
Neath Port Talbot,2021-02-12,16
Neath Port Talbot,2021-02-13,17
Neath Port Talbot,2021-02-14,5
Neath Port Talbot,2021-02-15,10
Neath Port Talbot,2021-02-16,6
Neath Port Talbot,2021-02-17,6
Neath Port Talbot,2021-02-18,5
Neath Port Talbot,2021-02-19,12
Neath Port Talbot,2021-02-20,3
Neath Port Talbot,2021-02-21,8
Neath Port Talbot,2021-02-22,5
Neath Port Talbot,2021-02-23,3
Neath Port Talbot,2021-02-24,5
Neath Port Talbot,2021-02-25,12
Neath Port Talbot,2021-02-26,6
Neath Port Talbot,2021-02-27,6
Neath Port Talbot,2021-02-28,7
Neath Port Talbot,2021-03-01,1
Neath Port Talbot,2021-03-02,4
Neath Port Talbot,2021-03-03,3
Neath Port Talbot,2021-03-04,3
Neath Port Talbot,2021-03-05,4
Neath Port Talbot,2021-03-06,4
Neath Port Talbot,2021-03-07,1
Neath Port Talbot,2021-03-08,1
Neath Port Talbot,2021-03-09,3
Neath Port Talbot,2021-03-10,5
Neath Port Talbot,2021-03-11,6
Neath Port Talbot,2021-03-12,3
Neath Port Talbot,2021-03-13,3
Neath Port Talbot,2021-03-14,3
Neath Port Talbot,2021-03-15,4
Neath Port Talbot,2021-03-16,4
Neath Port Talbot,2021-03-17,6
Neath Port Talbot,2021-03-18,4
Neath Port Talbot,2021-03-19,6
Neath Port Talbot,2021-03-20,5
Neath Port Talbot,2021-03-21,6
Neath Port Talbot,2021-03-22,2
Neath Port Talbot,2021-03-23,6
Neath Port Talbot,2021-03-24,6
Neath Port Talbot,2021-03-25,5
Neath Port Talbot,2021-03-26,8
Neath Port Talbot,2021-03-27,6
Neath Port Talbot,2021-03-28,10
Neath Port Talbot,2021-03-29,8
Neath Port Talbot,2021-03-30,3
Neath Port Talbot,2021-03-31,1
Neath Port Talbot,2021-04-01,6
Neath Port Talbot,2021-04-02,0
Neath Port Talbot,2021-04-03,1
Neath Port Talbot,2021-04-04,0
Neath Port Talbot,2021-04-05,8
Neath Port Talbot,2021-04-06,3
Neath Port Talbot,2021-04-07,1
Neath Port Talbot,2021-04-08,1
Neath Port Talbot,2021-04-09,1
Neath Port Talbot,2021-04-10,3
Neath Port Talbot,2021-04-11,0
Neath Port Talbot,2021-04-12,1
Neath Port Talbot,2021-04-13,0
Neath Port Talbot,2021-04-14,1
Neath Port Talbot,2021-04-15,5
Neath Port Talbot,2021-04-16,2
Neath Port Talbot,2021-04-17,0
Neath Port Talbot,2021-04-18,3
Neath Port Talbot,2021-04-19,1
Neath Port Talbot,2021-04-20,2
Neath Port Talbot,2021-04-21,2
Neath Port Talbot,2021-04-22,1
Neath Port Talbot,2021-04-23,1
Neath Port Talbot,2021-04-24,0
Neath Port Talbot,2021-04-25,2
Neath Port Talbot,2021-04-26,3
Neath Port Talbot,2021-04-27,1
Neath Port Talbot,2021-04-28,0
Neath Port Talbot,2021-04-29,1
Neath Port Talbot,2021-04-30,1
Neath Port Talbot,2021-05-01,0
Neath Port Talbot,2021-05-02,1
Neath Port Talbot,2021-05-03,0
Neath Port Talbot,2021-05-04,1
Neath Port Talbot,2021-05-05,1
Neath Port Talbot,2021-05-06,0
Neath Port Talbot,2021-05-07,0
Neath Port Talbot,2021-05-08,0
Neath Port Talbot,2021-05-09,0
Neath Port Talbot,2021-05-10,2
Neath Port Talbot,2021-05-11,0
Neath Port Talbot,2021-05-12,0
Neath Port Talbot,2021-05-13,0
Neath Port Talbot,2021-05-14,0
Neath Port Talbot,2021-05-15,0
Neath Port Talbot,2021-05-16,1
Neath Port Talbot,2021-05-17,2
Neath Port Talbot,2021-05-18,1
Neath Port Talbot,2021-05-19,2
Neath Port Talbot,2021-05-20,0
Neath Port Talbot,2021-05-21,0
Neath Port Talbot,2021-05-22,0
Neath Port Talbot,2021-05-23,1
Neath Port Talbot,2021-05-24,3
